step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
700,4.302597,4.270307,0.067200,0.068144,0.000996,297.9,179200,0.9861
710,4.299615,4.267448,0.074707,0.075752,0.000996,301.6,181760,0.9862
720,4.308780,4.262195,0.076538,0.078048,0.000996,308.2,184320,0.9807
730,4.283719,4.254303,0.077698,0.078614,0.000996,312.4,186880,0.9883
740,4.265458,4.242430,0.083435,0.084211,0.000995,316.2,189440,0.9908
750,4.261613,4.242558,0.086182,0.086839,0.000995,320.0,192000,0.9924
760,4.288567,4.264238,0.087097,0.087951,0.000995,324.0,194560,0.9903
770,4.280504,4.249250,0.087219,0.088297,0.000995,327.6,197120,0.9878
780,4.266787,4.238500,0.086975,0.087963,0.000995,331.2,199680,0.9888
790,4.263730,4.232570,0.093506,0.094632,0.000995,335.1,202240,0.9881
800,4.250411,4.226012,0.098450,0.099408,0.000995,339.0,204800,0.9904
810,4.267754,4.239029,0.093323,0.094424,0.000994,344.8,207360,0.9883
820,4.270182,4.233665,0.102661,0.104162,0.000994,350.1,209920,0.9856
830,4.276097,4.238116,0.093994,0.095409,0.000994,354.1,212480,0.9852
840,4.266610,4.231364,0.097290,0.098651,0.000994,357.9,215040,0.9862
850,4.253627,4.228161,0.093811,0.094771,0.000994,361.6,217600,0.9899
860,4.261022,4.226707,0.092834,0.094092,0.000994,365.7,220160,0.9866
870,4.279543,4.239955,0.096313,0.097824,0.000993,369.5,222720,0.9846
880,4.255872,4.230937,0.090698,0.091576,0.000993,373.7,225280,0.9904
890,4.260394,4.219871,0.097778,0.099318,0.000993,377.4,227840,0.9845
900,4.263406,4.234066,0.100281,0.101445,0.000993,381.1,230400,0.9885
910,4.260907,4.221477,0.101501,0.103081,0.000993,384.5,232960,0.9847
920,4.245460,4.223050,0.101440,0.102346,0.000993,391.5,235520,0.9911
930,4.247466,4.222025,0.094482,0.095414,0.000992,395.2,238080,0.9902
940,4.241189,4.216588,0.104065,0.105065,0.000992,399.7,240640,0.9905
950,4.259710,4.226744,0.102966,0.104297,0.000992,403.2,243200,0.9872
960,4.239016,4.211660,0.100647,0.101709,0.000992,407.0,245760,0.9896
970,4.240335,4.211226,0.107666,0.108896,0.000992,411.4,248320,0.9887
980,4.244580,4.213594,0.102173,0.103391,0.000991,415.1,250880,0.9882
990,4.242007,4.217781,0.096680,0.097591,0.000991,419.4,253440,0.9907
1000,4.254683,4.216932,0.101929,0.103425,0.000991,422.9,256000,0.9855
1010,4.239437,4.206624,0.107605,0.108989,0.000991,426.9,258560,0.9873
1020,4.246047,4.211011,0.107056,0.108546,0.000991,434.1,261120,0.9863
1030,4.246638,4.213989,0.103821,0.105149,0.000990,438.8,263680,0.9874
1040,4.242281,4.210093,0.110291,0.111660,0.000990,443.1,266240,0.9877
1050,4.227947,4.200021,0.106628,0.107746,0.000990,447.5,268800,0.9896
1060,4.233904,4.203185,0.113708,0.115071,0.000990,451.0,271360,0.9882
1070,4.236666,4.209017,0.111816,0.113003,0.000990,454.3,273920,0.9895
1080,4.238514,4.208805,0.109436,0.110700,0.000989,457.7,276480,0.9886
1090,4.247880,4.201049,0.108337,0.110276,0.000989,461.0,279040,0.9824
1100,4.244986,4.205231,0.110535,0.112227,0.000989,464.2,281600,0.9849
1110,4.248125,4.211440,0.108948,0.110506,0.000989,468.1,284160,0.9859
1120,4.223362,4.203783,0.107544,0.108331,0.000989,473.7,286720,0.9927
1130,4.229460,4.210048,0.101562,0.102299,0.000988,477.0,289280,0.9928
1140,4.230707,4.199049,0.109863,0.111200,0.000988,480.3,291840,0.9880
1150,4.227940,4.197863,0.112427,0.113746,0.000988,483.6,294400,0.9884
1160,4.230743,4.191475,0.114563,0.116295,0.000988,486.9,296960,0.9851
1170,4.240793,4.206674,0.112061,0.113558,0.000987,490.3,299520,0.9868
1180,4.219790,4.186566,0.122803,0.124382,0.000987,493.6,302080,0.9873
1190,4.222726,4.198894,0.112854,0.113883,0.000987,496.9,304640,0.9910
1200,4.225727,4.202426,0.115479,0.116510,0.000987,500.2,307200,0.9911
1210,4.234694,4.205343,0.113220,0.114513,0.000986,504.0,309760,0.9887
1220,4.231320,4.196043,0.118164,0.119720,0.000986,509.2,312320,0.9870
1230,4.239756,4.205315,0.103699,0.105039,0.000986,512.5,314880,0.9872
1240,4.228470,4.200772,0.116699,0.117930,0.000986,515.8,317440,0.9896
1250,4.243126,4.199255,0.113525,0.115442,0.000985,519.1,320000,0.9834
