step,loss,bpc,acc,gnorm,lr,elapsed_s
217,4.543489,6.5549,0.152415,0.1034,0.001000,594.2
218,4.526509,6.5304,0.152490,0.1139,0.001000,597.1
219,4.515146,6.5140,0.157598,0.1275,0.001000,599.8
220,4.514036,6.5124,0.155647,0.1100,0.001000,602.7
221,4.524003,6.5268,0.155988,0.1141,0.001000,605.6
222,4.522651,6.5248,0.154438,0.1061,0.001000,608.4
223,4.530221,6.5357,0.150992,0.1024,0.001000,611.2
224,4.514350,6.5129,0.154807,0.1071,0.001000,614.0
225,4.542311,6.5532,0.152699,0.1186,0.001000,616.7
226,4.527556,6.5319,0.157336,0.1130,0.001000,619.5
227,4.526618,6.5306,0.154963,0.0987,0.001000,622.5
228,4.534945,6.5426,0.158389,0.1080,0.001000,625.2
229,4.517941,6.5180,0.151732,0.1073,0.001000,628.0
230,4.523568,6.5262,0.156116,0.1000,0.001000,630.8
231,4.521645,6.5234,0.156170,0.0981,0.001000,633.5
232,4.515372,6.5143,0.155476,0.1122,0.001000,636.3
233,4.531169,6.5371,0.154609,0.1125,0.001000,639.2
234,4.525157,6.5284,0.157507,0.0985,0.001000,642.1
235,4.535565,6.5435,0.150708,0.1047,0.001000,645.0
236,4.523257,6.5257,0.157336,0.1049,0.001000,647.7
237,4.506484,6.5015,0.155829,0.1010,0.001000,650.7
238,4.513942,6.5123,0.159219,0.0960,0.001000,653.3
239,4.526607,6.5305,0.152899,0.0961,0.001000,656.4
240,4.515635,6.5147,0.154975,0.1006,0.001000,659.1
241,4.515827,6.5150,0.153583,0.1112,0.001000,662.0
242,4.529234,6.5343,0.152714,0.1018,0.001000,665.3
243,4.544349,6.5561,0.153781,0.1122,0.001000,668.2
244,4.538413,6.5476,0.151034,0.1194,0.001000,670.9
245,4.520529,6.5218,0.153556,0.1178,0.001000,673.9
246,4.529826,6.5352,0.151391,0.1138,0.001000,676.6
247,4.525824,6.5294,0.150179,0.1117,0.001000,679.4
248,4.544445,6.5563,0.151686,0.1054,0.001000,682.1
249,4.538592,6.5478,0.154293,0.1157,0.001000,684.8
250,4.508829,6.5049,0.161097,0.1056,0.001000,687.6
251,4.525856,6.5295,0.154768,0.1111,0.001000,690.7
252,4.516865,6.5165,0.155146,0.1040,0.001000,693.4
253,4.520062,6.5211,0.157742,0.1084,0.001000,696.1
254,4.515439,6.5144,0.154715,0.1295,0.001000,699.0
255,4.527232,6.5314,0.156511,0.1229,0.001000,701.9
256,4.517034,6.5167,0.155293,0.1122,0.001000,704.7
257,4.532739,6.5394,0.157346,0.1075,0.001000,707.6
258,4.506196,6.5011,0.157023,0.1259,0.001000,710.3
259,4.528525,6.5333,0.157255,0.1110,0.001000,713.0
260,4.513021,6.5109,0.166153,0.1240,0.001000,715.8
261,4.507573,6.5031,0.155829,0.1031,0.001000,718.6
262,4.494592,6.4843,0.162822,0.1092,0.001000,721.3
263,4.499327,6.4912,0.161787,0.0995,0.001000,724.2
264,4.494480,6.4842,0.159584,0.0996,0.001000,727.0
265,4.495615,6.4858,0.161120,0.1080,0.001000,729.8
266,4.494174,6.4837,0.164869,0.1145,0.001000,732.7
267,4.516844,6.5165,0.168290,0.1181,0.001000,735.4
268,4.532170,6.5386,0.154451,0.1063,0.001000,738.2
269,4.494319,6.4840,0.163157,0.0991,0.001000,741.0
270,4.494035,6.4835,0.166923,0.0935,0.001000,743.7
271,4.534031,6.5412,0.151546,0.1131,0.001000,746.4
272,4.529131,6.5342,0.156449,0.1176,0.001000,749.2
