step,loss,bpc,acc,gnorm,lr,elapsed_s
153,4.654383,6.7149,0.147958,258.1734,0.001000,450.4
154,4.655641,6.7167,0.148623,647.7090,0.001000,453.6
155,4.675562,6.7454,0.144667,28.0681,0.001000,456.5
156,4.670424,6.7380,0.147104,108.5979,0.001000,459.4
157,4.666673,6.7326,0.147064,133.6692,0.001000,462.3
158,4.650381,6.7091,0.145330,10.8758,0.001000,465.2
159,4.657599,6.7195,0.144393,8.9832,0.001000,468.9
160,4.668395,6.7351,0.151686,62.2336,0.001000,471.9
161,4.644614,6.7008,0.150798,209.3014,0.001000,474.8
162,4.666617,6.7325,0.146037,10.7350,0.001000,477.7
163,4.667767,6.7342,0.148129,10.3809,0.001000,480.7
164,4.670856,6.7386,0.153344,12.8633,0.001000,483.7
165,4.653985,6.7143,0.147787,39.2187,0.001000,486.5
166,4.683966,6.7576,0.144107,9.8249,0.001000,489.4
167,4.644690,6.7009,0.148623,29.8046,0.001000,492.3
168,4.648791,6.7068,0.146379,33.1005,0.001000,495.3
169,4.643874,6.6997,0.148319,12.3055,0.001000,498.1
170,4.643011,6.6985,0.144644,28.8851,0.001000,501.1
171,4.649632,6.7080,0.144905,9.8856,0.001000,504.2
172,4.653897,6.7142,0.150985,72.4756,0.001000,507.0
173,4.649420,6.7077,0.147901,232.8327,0.001000,510.0
174,4.618557,6.6632,0.155464,39.4109,0.001000,512.9
175,4.634798,6.6866,0.146680,18.2305,0.001000,515.7
176,4.634904,6.6868,0.148758,69.6963,0.001000,518.8
177,4.627849,6.6766,0.144101,28.5170,0.001000,521.7
178,4.640202,6.6944,0.149734,1682.0663,0.001000,524.6
179,4.621428,6.6673,0.150146,3675.4937,0.001000,527.5
180,4.616717,6.6605,0.151220,34.7290,0.001000,530.5
181,4.631937,6.6825,0.144905,59.3273,0.001000,533.7
182,4.620409,6.6659,0.147044,26.9541,0.001000,536.7
183,4.625424,6.6731,0.147104,477.5076,0.001000,539.7
184,4.602161,6.6395,0.154609,290.9353,0.001000,542.5
185,4.609589,6.6503,0.151002,86.1951,0.001000,545.5
186,4.617921,6.6623,0.146933,3756.3442,0.001000,548.6
187,4.622318,6.6686,0.151702,102.7649,0.001000,551.4
188,4.624708,6.6721,0.146509,53.2220,0.001000,554.4
189,4.609908,6.6507,0.149531,42.3286,0.001000,557.4
190,4.616852,6.6607,0.147743,125.8178,0.001000,560.4
191,4.613501,6.6559,0.146596,315.1892,0.001000,563.5
192,4.609178,6.6497,0.152400,13.7813,0.001000,566.5
193,4.608276,6.6484,0.149496,547.0671,0.001000,569.5
194,4.626028,6.6740,0.148739,82.7852,0.001000,572.3
195,4.616041,6.6596,0.150367,548.3304,0.001000,575.3
196,4.600180,6.6367,0.149820,14.5312,0.001000,578.3
197,4.618275,6.6628,0.149632,33.5973,0.001000,581.4
198,4.619092,6.6640,0.147577,83.3549,0.001000,584.3
199,4.618903,6.6637,0.152927,2167.3484,0.001000,587.2
200,4.604877,6.6435,0.149923,507.6753,0.001000,590.1
201,4.601798,6.6390,0.147295,11188.3926,0.001000,593.2
202,4.609781,6.6505,0.144348,1424.4805,0.001000,596.3
203,4.613465,6.6558,0.146591,845.7985,0.001000,599.3
204,4.616732,6.6606,0.144200,667.2292,0.001000,602.2
205,4.604574,6.6430,0.141928,357.3330,0.001000,605.1
206,4.603885,6.6420,0.146852,437.9539,0.001000,608.2
207,4.601178,6.6381,0.146974,509.2508,0.001000,611.3
208,4.613006,6.6552,0.147361,281875.9375,0.001000,614.3
209,4.635602,6.6878,0.143298,1899.0736,0.001000,617.3
210,4.624622,6.6719,0.142295,11599.1631,0.001000,620.3
211,4.623830,6.6708,0.146913,23940.0527,0.001000,623.3
212,4.627285,6.6758,0.140243,2250.0737,0.001000,626.3
213,4.639099,6.6928,0.140099,14768.0947,0.001000,629.3
214,4.638715,6.6923,0.146933,366402.7812,0.001000,632.4
215,4.640776,6.6952,0.142662,615.6898,0.001000,635.3
216,4.632222,6.6829,0.147044,18962.0781,0.001000,638.4
217,4.646951,6.7042,0.147636,66.3323,0.001000,641.5
218,4.621179,6.6670,0.144617,252.4197,0.001000,644.6
219,4.602251,6.6397,0.147706,110.2432,0.001000,647.7
220,4.612069,6.6538,0.147446,225.6691,0.001000,650.8
221,4.620635,6.6662,0.151034,29.9030,0.001000,653.9
222,4.611779,6.6534,0.152899,1624.3831,0.001000,657.5
223,4.630798,6.6809,0.141074,287.2521,0.001000,660.6
224,4.613723,6.6562,0.148820,50.6924,0.001000,663.5
225,4.648327,6.7061,0.143959,104.2913,0.001000,666.4
226,4.637318,6.6903,0.148262,5216.0957,0.001000,669.3
227,4.618283,6.6628,0.147104,4089.5576,0.001000,672.3
228,4.629209,6.6786,0.147465,919.7384,0.001000,675.2
229,4.613730,6.6562,0.141321,175.3437,0.001000,678.4
230,4.621930,6.6681,0.144279,11.9474,0.001000,681.4
231,4.613667,6.6561,0.149514,38.2907,0.001000,684.3
232,4.607523,6.6473,0.148813,24.4527,0.001000,687.2
233,4.623518,6.6703,0.144519,238.6956,0.001000,690.3
234,4.621186,6.6670,0.147406,412.7928,0.001000,693.4
235,4.625047,6.6726,0.142686,34.7549,0.001000,696.5
236,4.602407,6.6399,0.149290,19.3838,0.001000,699.5
237,4.591012,6.6235,0.148831,20.0492,0.001000,702.3
238,4.604104,6.6423,0.147406,14.8950,0.001000,705.2
239,4.607313,6.6470,0.143321,19.0683,0.001000,708.2
240,4.596416,6.6313,0.147636,24.1657,0.001000,711.4
241,4.599408,6.6356,0.147597,25.5513,0.001000,714.3
242,4.604549,6.6430,0.146893,75.3135,0.001000,717.2
243,4.621378,6.6673,0.145588,92.4715,0.001000,720.1
244,4.612798,6.6549,0.144883,16.3473,0.001000,723.0
245,4.603671,6.6417,0.147386,5.3556,0.001000,726.2
246,4.598179,6.6338,0.149002,364.5273,0.001000,729.2
247,4.598754,6.6346,0.147958,16.4995,0.001000,732.2
248,4.613935,6.6565,0.146208,4.0346,0.001000,735.1
249,4.598867,6.6348,0.148660,1103.9625,0.001000,737.9
250,4.578063,6.6048,0.150814,10.9372,0.001000,741.1
251,4.597296,6.6325,0.147920,38.7611,0.001000,744.0
252,4.578907,6.6060,0.150026,11.6495,0.001000,746.9
253,4.580366,6.6081,0.151583,29.7887,0.001000,749.7
254,4.586834,6.6174,0.152832,100.4194,0.001000,752.6
255,4.598539,6.6343,0.146953,138.8325,0.001000,755.5
256,4.577764,6.6043,0.143663,11.1454,0.001000,758.5
257,4.594603,6.6286,0.151702,104.4884,0.001000,761.4
258,4.577907,6.6045,0.146953,72.2455,0.001000,764.3
259,4.601216,6.6382,0.148528,52.1149,0.001000,767.2
260,4.582520,6.6112,0.155361,55.1483,0.001000,770.1
261,4.572721,6.5971,0.146783,211.5976,0.001000,773.3
262,4.559647,6.5782,0.149667,146.2383,0.001000,776.2
263,4.574565,6.5997,0.154083,65.4812,0.001000,779.0
264,4.564019,6.5845,0.152927,100.8825,0.001000,782.0
265,4.566053,6.5874,0.152927,56.0444,0.001000,785.0
266,4.560763,6.5798,0.152029,82.6036,0.001000,788.1
267,4.588127,6.6193,0.157355,10.7647,0.001000,791.1
268,4.606598,6.6459,0.151375,8.0913,0.001000,794.2
269,4.560271,6.5791,0.159733,23.9370,0.001000,797.2
270,4.562230,6.5819,0.161632,7.1163,0.001000,800.1
271,4.588337,6.6196,0.149496,42.9773,0.001000,803.1
272,4.585577,6.6156,0.152670,59.1938,0.001000,806.2
273,4.578450,6.6053,0.146462,12889.5859,0.001000,809.1
274,4.580791,6.6087,0.147255,16.7614,0.001000,812.0
275,4.589736,6.6216,0.143616,40.3484,0.001000,815.0
276,4.566368,6.5879,0.151189,1873.9851,0.001000,817.9
277,4.584155,6.6136,0.145076,99.7566,0.001000,821.0
278,4.583346,6.6124,0.146400,864.7983,0.001000,823.9
279,4.600011,6.6364,0.148660,2378.3071,0.001000,826.9
