step,loss,bpc,acc,gnorm,lr,elapsed_s
133,4.564217,6.5848,0.153070,0.1167,0.001000,307.0
134,4.577214,6.6035,0.150814,0.1175,0.001000,309.3
135,4.588545,6.6199,0.150538,0.1206,0.001000,311.5
136,4.571376,6.5951,0.150488,0.1204,0.001000,313.6
137,4.570663,6.5941,0.147406,0.1191,0.001000,315.9
138,4.560573,6.5795,0.154426,0.1109,0.001000,318.2
139,4.562583,6.5824,0.156341,0.1020,0.001000,320.5
140,4.539763,6.5495,0.156984,0.1115,0.001000,322.6
141,4.582840,6.6117,0.152044,0.1276,0.001000,324.9
142,4.551494,6.5664,0.154280,0.1170,0.001000,327.2
143,4.577588,6.6041,0.147577,0.1240,0.001000,329.4
144,4.565784,6.5871,0.156651,0.1075,0.001000,331.8
145,4.549395,6.5634,0.154975,0.1091,0.001000,334.0
146,4.559958,6.5787,0.155418,0.1043,0.001000,336.2
147,4.563478,6.5837,0.153412,0.1034,0.001000,338.5
148,4.550934,6.5656,0.153426,0.1129,0.001000,340.6
149,4.550532,6.5651,0.153570,0.1127,0.001000,342.9
150,4.557739,6.5754,0.150521,0.1096,0.001000,345.2
151,4.548259,6.5618,0.154109,0.1168,0.001000,347.5
152,4.532525,6.5391,0.153371,0.1077,0.001000,349.8
153,4.552805,6.5683,0.155305,0.1156,0.001000,351.9
154,4.554920,6.5714,0.153754,0.1026,0.001000,354.2
155,4.562646,6.5825,0.154083,0.1054,0.001000,356.5
156,4.558744,6.5769,0.154109,0.1227,0.001000,358.8
157,4.561422,6.5808,0.151858,0.1168,0.001000,361.0
158,4.549699,6.5639,0.149957,0.1206,0.001000,363.2
159,4.548313,6.5619,0.153951,0.1160,0.001000,365.5
160,4.555326,6.5720,0.152542,0.1132,0.001000,367.7
161,4.547191,6.5602,0.154229,0.1229,0.001000,370.0
162,4.554291,6.5705,0.151858,0.1211,0.001000,372.3
163,4.556490,6.5736,0.151717,0.1189,0.001000,374.5
164,4.561030,6.5802,0.155235,0.1131,0.001000,376.7
165,4.554063,6.5701,0.152230,0.1172,0.001000,379.0
166,4.578878,6.6059,0.149768,0.1179,0.001000,381.2
167,4.549985,6.5643,0.152557,0.1075,0.001000,383.4
168,4.550860,6.5655,0.151686,0.1151,0.001000,385.6
169,4.546857,6.5598,0.157023,0.1196,0.001000,388.0
170,4.552732,6.5682,0.153899,0.1247,0.001000,390.3
171,4.555208,6.5718,0.150367,0.1236,0.001000,392.5
172,4.554010,6.5701,0.156127,0.1177,0.001000,394.7
173,4.559031,6.5773,0.152185,0.1113,0.001000,396.9
174,4.535553,6.5434,0.155977,0.1167,0.001000,399.3
175,4.546635,6.5594,0.153886,0.1123,0.001000,401.6
176,4.542596,6.5536,0.156812,0.1101,0.001000,403.8
177,4.548004,6.5614,0.151955,0.1154,0.001000,406.1
178,4.553164,6.5688,0.156073,0.1059,0.001000,408.2
179,4.539674,6.5494,0.156138,0.1006,0.001000,410.4
180,4.536875,6.5453,0.156853,0.1146,0.001000,412.7
181,4.544963,6.5570,0.151391,0.1060,0.001000,414.9
182,4.542302,6.5532,0.156298,0.1082,0.001000,417.2
183,4.547385,6.5605,0.154622,0.0998,0.001000,419.4
184,4.524269,6.5272,0.157004,0.1070,0.001000,421.7
185,4.542183,6.5530,0.159048,0.1041,0.001000,423.9
186,4.544923,6.5570,0.153084,0.1024,0.001000,426.2
187,4.542288,6.5532,0.153583,0.0962,0.001000,428.6
