step,loss,bpc,acc,gnorm,lr,elapsed_s
151,4.539980,6.5498,0.152400,0.1137,0.001000,412.2
152,4.523852,6.5266,0.154572,0.1073,0.001000,415.1
153,4.550631,6.5652,0.154280,0.1188,0.001000,417.9
154,4.552682,6.5682,0.152044,0.1058,0.001000,420.6
155,4.562974,6.5830,0.154254,0.1044,0.001000,423.3
156,4.549754,6.5639,0.153426,0.1233,0.001000,425.9
157,4.558576,6.5767,0.153570,0.1167,0.001000,428.5
158,4.537887,6.5468,0.150643,0.1036,0.001000,431.1
159,4.542257,6.5531,0.155658,0.1076,0.001000,434.0
160,4.547369,6.5605,0.154426,0.1011,0.001000,436.7
161,4.537184,6.5458,0.155087,0.1120,0.001000,439.3
162,4.547203,6.5602,0.154083,0.1203,0.001000,442.0
163,4.546405,6.5591,0.151205,0.1085,0.001000,444.6
164,4.550064,6.5644,0.155578,0.1067,0.001000,447.3
165,4.545312,6.5575,0.156330,0.1061,0.001000,450.3
166,4.567500,6.5895,0.149597,0.1094,0.001000,453.0
167,4.535979,6.5441,0.157688,0.1171,0.001000,455.7
168,4.538897,6.5483,0.155453,0.1144,0.001000,458.3
169,4.536533,6.5449,0.157706,0.1087,0.001000,460.9
170,4.538288,6.5474,0.155099,0.1043,0.001000,463.8
171,4.543776,6.5553,0.155317,0.1045,0.001000,466.6
172,4.541830,6.5525,0.161782,0.1145,0.001000,469.3
173,4.544384,6.5562,0.155784,0.1008,0.001000,472.0
174,4.527271,6.5315,0.158714,0.1210,0.001000,474.7
175,4.538994,6.5484,0.152170,0.1063,0.001000,477.4
176,4.533315,6.5402,0.152871,0.1050,0.001000,480.2
177,4.535562,6.5435,0.154004,0.1093,0.001000,482.9
178,4.543664,6.5551,0.156073,0.1061,0.001000,485.7
179,4.530921,6.5368,0.154083,0.1014,0.001000,488.5
180,4.525778,6.5293,0.156682,0.1053,0.001000,491.3
181,4.541795,6.5524,0.154463,0.1082,0.001000,494.0
182,4.530609,6.5363,0.156984,0.1078,0.001000,496.7
183,4.538435,6.5476,0.152571,0.0995,0.001000,499.5
184,4.511840,6.5092,0.155635,0.1014,0.001000,502.4
185,4.529582,6.5348,0.155624,0.1001,0.001000,505.1
186,4.533897,6.5411,0.154109,0.0949,0.001000,507.8
187,4.533564,6.5406,0.155464,0.0982,0.001000,510.5
188,4.540013,6.5499,0.152513,0.1028,0.001000,513.3
189,4.523166,6.5256,0.153282,0.1017,0.001000,515.9
190,4.525147,6.5284,0.155096,0.1009,0.001000,518.8
191,4.521427,6.5231,0.154636,0.0959,0.001000,521.5
192,4.517396,6.5172,0.157697,0.0990,0.001000,524.3
193,4.524137,6.5270,0.153938,0.0981,0.001000,526.9
194,4.526690,6.5307,0.154057,0.0994,0.001000,529.7
195,4.523228,6.5257,0.160778,0.1145,0.001000,532.5
196,4.514663,6.5133,0.159056,0.0919,0.001000,535.2
197,4.526056,6.5297,0.158021,0.0912,0.001000,538.1
198,4.530100,6.5356,0.158363,0.1025,0.001000,540.9
199,4.532978,6.5397,0.161461,0.1060,0.001000,543.6
200,4.516744,6.5163,0.157651,0.1111,0.001000,546.3
201,4.521514,6.5232,0.154805,0.1183,0.001000,548.9
202,4.517375,6.5172,0.155293,0.1170,0.001000,551.5
203,4.519354,6.5201,0.156843,0.1153,0.001000,554.4
204,4.518239,6.5185,0.153767,0.1047,0.001000,557.1
205,4.511709,6.5090,0.153398,0.1299,0.001000,559.7
206,4.509969,6.5065,0.155258,0.1288,0.001000,562.5
207,4.502677,6.4960,0.159591,0.1120,0.001000,565.3
208,4.504611,6.4988,0.164325,0.1148,0.001000,568.1
209,4.524140,6.5270,0.157525,0.1152,0.001000,571.0
210,4.508841,6.5049,0.155464,0.1229,0.001000,573.8
211,4.500768,6.4933,0.159398,0.1184,0.001000,576.6
212,4.513533,6.5117,0.149991,0.1025,0.001000,579.2
213,4.516276,6.5156,0.153938,0.0937,0.001000,581.9
214,4.513693,6.5119,0.160772,0.1210,0.001000,584.6
215,4.511056,6.5081,0.157013,0.1188,0.001000,587.4
216,4.519835,6.5208,0.157841,0.0984,0.001000,590.2
217,4.539056,6.5485,0.154122,0.1153,0.001000,592.9
218,4.522271,6.5243,0.156940,0.1104,0.001000,595.8
219,4.503138,6.4967,0.158963,0.1031,0.001000,598.6
220,4.505666,6.5003,0.158039,0.1023,0.001000,601.4
221,4.512463,6.5101,0.155988,0.1084,0.001000,604.2
222,4.507196,6.5025,0.153583,0.1019,0.001000,607.0
223,4.521167,6.5227,0.151505,0.1060,0.001000,609.8
224,4.500798,6.4933,0.156175,0.1008,0.001000,612.6
225,4.522593,6.5247,0.156127,0.1011,0.001000,615.3
226,4.510282,6.5070,0.160931,0.1028,0.001000,617.9
227,4.511597,6.5089,0.153426,0.0999,0.001000,620.6
228,4.519673,6.5205,0.154463,0.1057,0.001000,623.5
229,4.500633,6.4931,0.155829,0.1064,0.001000,626.2
230,4.506791,6.5019,0.159032,0.1076,0.001000,628.9
231,4.500582,6.4930,0.155317,0.1010,0.001000,631.7
232,4.495757,6.4860,0.156159,0.1053,0.001000,634.4
233,4.512144,6.5097,0.154096,0.1074,0.001000,637.1
234,4.509431,6.5058,0.156138,0.1105,0.001000,639.8
235,4.515561,6.5146,0.152586,0.1095,0.001000,642.7
236,4.499434,6.4913,0.157165,0.1154,0.001000,645.2
237,4.483742,6.4687,0.155146,0.1226,0.001000,647.9
238,4.483850,6.4688,0.164698,0.1090,0.001000,650.7
239,4.502615,6.4959,0.159740,0.1041,0.001000,653.5
240,4.491833,6.4804,0.158901,0.1179,0.001000,656.2
241,4.492370,6.4811,0.161450,0.1181,0.001000,659.1
242,4.501007,6.4936,0.160931,0.1081,0.001000,661.9
243,4.516562,6.5160,0.158730,0.1110,0.001000,664.6
244,4.520181,6.5213,0.153084,0.1298,0.001000,667.3
245,4.500046,6.4922,0.158698,0.1194,0.001000,670.2
246,4.504741,6.4990,0.155146,0.1117,0.001000,673.0
247,4.498693,6.4903,0.156672,0.1105,0.001000,675.9
248,4.515636,6.5147,0.155624,0.1042,0.001000,678.7
249,4.518976,6.5195,0.154463,0.1116,0.001000,681.3
250,4.492684,6.4816,0.158183,0.1137,0.001000,684.0
251,4.507418,6.5029,0.155966,0.1053,0.001000,686.9
252,4.499421,6.4913,0.152586,0.1020,0.001000,689.7
253,4.493742,6.4831,0.155175,0.1150,0.001000,692.3
254,4.493011,6.4821,0.154544,0.1265,0.001000,695.9
255,4.507799,6.5034,0.155829,0.1168,0.001000,698.7
256,4.496057,6.4865,0.151702,0.1200,0.001000,701.4
257,4.507131,6.5024,0.155293,0.1225,0.001000,704.0
258,4.482313,6.4666,0.162997,0.1236,0.001000,706.6
259,4.499977,6.4921,0.162731,0.1043,0.001000,709.4
260,4.493801,6.4832,0.164097,0.1408,0.001000,712.3
261,4.486901,6.4733,0.161632,0.1109,0.001000,715.0
262,4.475086,6.4562,0.162139,0.1132,0.001000,717.7
263,4.478799,6.4616,0.163671,0.1005,0.001000,720.5
264,4.471958,6.4517,0.161120,0.1060,0.001000,723.3
265,4.473161,6.4534,0.161973,0.1080,0.001000,726.1
266,4.471857,6.4515,0.159562,0.1086,0.001000,729.0
267,4.490091,6.4779,0.166240,0.1165,0.001000,731.8
268,4.505569,6.5002,0.158039,0.1037,0.001000,734.5
269,4.469349,6.4479,0.166581,0.0981,0.001000,737.3
270,4.465829,6.4429,0.170507,0.0980,0.001000,740.0
271,4.516985,6.5167,0.164018,0.1126,0.001000,742.7
272,4.507330,6.5027,0.160742,0.1213,0.001000,745.4
273,4.506450,6.5015,0.156692,0.1254,0.001000,748.3
274,4.492431,6.4812,0.155806,0.1205,0.001000,751.1
275,4.502713,6.4961,0.154756,0.1064,0.001000,754.0
276,4.490519,6.4785,0.161450,0.1061,0.001000,756.8
277,4.495941,6.4863,0.154805,0.1124,0.001000,759.5
278,4.481431,6.4654,0.160937,0.1374,0.001000,762.3
279,4.491232,6.4795,0.163680,0.1069,0.001000,765.1
280,4.476448,6.4582,0.161091,0.1032,0.001000,767.8
281,4.484868,6.4703,0.161114,0.1258,0.001000,770.6
282,4.492389,6.4812,0.158551,0.1275,0.001000,773.3
283,4.482879,6.4674,0.162652,0.1042,0.001000,776.0
284,4.488263,6.4752,0.163499,0.1106,0.001000,778.6
285,4.502789,6.4962,0.157148,0.1435,0.001000,781.5
286,4.488226,6.4752,0.160794,0.1061,0.001000,784.2
287,4.496461,6.4870,0.161114,0.1048,0.001000,786.9
288,4.497309,6.4883,0.163168,0.1067,0.001000,789.5
289,4.476357,6.4580,0.163164,0.1146,0.001000,792.3
290,4.478076,6.4605,0.165723,0.1002,0.001000,795.0
291,4.478727,6.4615,0.166240,0.1016,0.001000,797.7
292,4.479998,6.4633,0.159747,0.1038,0.001000,800.5
293,4.492136,6.4808,0.158380,0.1110,0.001000,803.3
294,4.474693,6.4556,0.160247,0.1178,0.001000,806.0
295,4.467012,6.4446,0.160266,0.1079,0.001000,808.8
296,4.462488,6.4380,0.168462,0.1130,0.001000,811.6
297,4.481686,6.4657,0.164194,0.1032,0.001000,814.3
298,4.469961,6.4488,0.164358,0.1149,0.001000,817.2
299,4.474449,6.4553,0.161792,0.0979,0.001000,820.0
300,4.479853,6.4631,0.162822,0.0946,0.001000,822.7
301,4.460998,6.4359,0.161120,0.0966,0.001000,825.3
302,4.478858,6.4616,0.160925,0.0983,0.001000,828.0
303,4.497570,6.4886,0.157004,0.1083,0.001000,830.7
304,4.486710,6.4730,0.161097,0.1041,0.001000,833.6
305,4.486900,6.4733,0.158021,0.0937,0.001000,836.2
306,4.496728,6.4874,0.157678,0.1072,0.001000,839.1
307,4.491837,6.4804,0.159056,0.1052,0.001000,842.0
308,4.494590,6.4843,0.159562,0.1400,0.001000,845.0
309,4.483437,6.4683,0.161461,0.1282,0.001000,847.6
310,4.472628,6.4527,0.164187,0.1059,0.001000,850.4
311,4.484413,6.4697,0.161445,0.1024,0.001000,853.4
312,4.475755,6.4572,0.160931,0.1053,0.001000,856.0
313,4.481256,6.4651,0.157859,0.1033,0.001000,858.6
314,4.483574,6.4685,0.159048,0.1054,0.001000,861.4
315,4.478830,6.4616,0.166240,0.1049,0.001000,864.2
316,4.487919,6.4747,0.157326,0.1063,0.001000,867.0
317,4.471446,6.4510,0.159554,0.1139,0.001000,869.9
318,4.486277,6.4724,0.165556,0.1049,0.001000,872.5
