step,loss,bpc,acc,gnorm,lr,elapsed_s
465,4.493907,6.4834,0.163338,0.1079,0.001000,1165.5
466,4.486731,6.4730,0.167607,0.1194,0.001000,1168.0
467,4.487205,6.4737,0.163161,0.1189,0.001000,1170.4
468,4.496404,6.4870,0.164873,0.1164,0.001000,1173.0
469,4.514430,6.5130,0.152899,0.1191,0.001000,1175.5
470,4.487830,6.4746,0.162472,0.1252,0.001000,1178.0
471,4.493907,6.4834,0.159761,0.1231,0.001000,1180.7
472,4.506381,6.5014,0.159726,0.1228,0.001000,1183.5
473,4.501076,6.4937,0.159453,0.1121,0.001000,1186.0
474,4.490902,6.4790,0.163618,0.1017,0.001000,1188.5
475,4.497766,6.4889,0.160424,0.1200,0.001000,1190.8
476,4.497630,6.4887,0.156491,0.1310,0.001000,1193.2
477,4.498827,6.4905,0.157094,0.1179,0.001000,1195.7
478,4.490370,6.4783,0.160678,0.1073,0.001000,1198.2
479,4.495495,6.4857,0.161616,0.1017,0.001000,1200.8
480,4.491315,6.4796,0.160601,0.1189,0.001000,1203.5
481,4.502393,6.4956,0.156843,0.1146,0.001000,1206.1
482,4.498718,6.4903,0.160377,0.1190,0.001000,1208.5
483,4.483207,6.4679,0.163370,0.1027,0.001000,1211.0
484,4.487855,6.4746,0.161959,0.1136,0.001000,1213.4
485,4.482196,6.4665,0.161274,0.1062,0.001000,1215.9
486,4.485398,6.4711,0.164360,0.1039,0.001000,1218.4
487,4.492932,6.4820,0.161792,0.0989,0.001000,1220.9
488,4.479504,6.4626,0.168464,0.0998,0.001000,1223.3
489,4.488741,6.4759,0.161978,0.1186,0.001000,1225.7
490,4.483656,6.4686,0.167781,0.0983,0.001000,1228.2
491,4.495214,6.4852,0.157013,0.1030,0.001000,1230.7
492,4.492431,6.4812,0.156491,0.1101,0.001000,1233.2
493,4.475823,6.4573,0.162652,0.1136,0.001000,1235.5
494,4.481665,6.4657,0.164016,0.1070,0.001000,1238.0
495,4.490891,6.4790,0.161120,0.1060,0.001000,1240.5
496,4.470256,6.4492,0.164871,0.0997,0.001000,1242.9
497,4.482410,6.4668,0.165727,0.1056,0.001000,1245.4
498,4.491935,6.4805,0.160247,0.1121,0.001000,1248.1
499,4.494246,6.4838,0.160772,0.1099,0.001000,1250.5
500,4.490754,6.4788,0.159569,0.1055,0.001000,1252.9
