step,loss,bpc,acc,gnorm,lr,elapsed_s
90,4.668692,6.7355,0.143761,0.1502,0.001000,227.7
91,4.664288,6.7292,0.138249,0.1762,0.001000,230.1
92,4.666966,6.7330,0.138960,0.1884,0.001000,232.6
93,4.649667,6.7081,0.137054,0.1987,0.001000,235.1
94,4.654630,6.7152,0.137365,0.1774,0.001000,237.6
95,4.647426,6.7048,0.138391,0.1488,0.001000,240.2
96,4.639259,6.6931,0.140703,0.1355,0.001000,243.0
97,4.636611,6.6892,0.147426,0.1327,0.001000,245.5
98,4.642983,6.6984,0.146530,0.1297,0.001000,248.0
99,4.622116,6.6683,0.144416,0.1349,0.001000,250.3
100,4.623365,6.6701,0.146893,0.1417,0.001000,252.9
101,4.629566,6.6791,0.150676,0.1484,0.001000,255.4
102,4.651551,6.7108,0.147215,0.1442,0.001000,257.9
103,4.646563,6.7036,0.152230,0.1552,0.001000,260.4
104,4.634695,6.6865,0.145009,0.1419,0.001000,262.8
105,4.627081,6.6755,0.147997,0.1400,0.001000,265.3
106,4.627266,6.6758,0.148605,0.1326,0.001000,267.8
107,4.627394,6.6759,0.145844,0.1321,0.001000,270.4
108,4.609320,6.6499,0.148660,0.1382,0.001000,273.1
109,4.610205,6.6511,0.148831,0.1280,0.001000,275.9
110,4.604327,6.6427,0.154915,0.1277,0.001000,278.2
111,4.622542,6.6689,0.145929,0.1377,0.001000,280.7
112,4.606720,6.6461,0.150488,0.1307,0.001000,283.2
113,4.597245,6.6324,0.147939,0.1323,0.001000,285.7
114,4.595956,6.6306,0.152927,0.1316,0.001000,288.3
115,4.606785,6.6462,0.153426,0.1274,0.001000,291.0
116,4.614841,6.6578,0.151656,0.1387,0.001000,293.5
117,4.607805,6.6477,0.147275,0.1329,0.001000,296.0
118,4.590138,6.6222,0.152044,0.1274,0.001000,298.6
119,4.601593,6.6387,0.149614,0.1208,0.001000,301.3
120,4.577889,6.6045,0.150102,0.1165,0.001000,304.0
121,4.615398,6.6586,0.147139,0.1152,0.001000,306.7
122,4.568739,6.5913,0.152557,0.1126,0.001000,309.4
123,4.626825,6.6751,0.150009,0.1283,0.001000,312.0
124,4.591387,6.6240,0.149957,0.1084,0.001000,314.7
125,4.583419,6.6125,0.149307,0.1079,0.001000,317.4
126,4.594852,6.6290,0.150814,0.1096,0.001000,320.0
127,4.607174,6.6468,0.155099,0.1155,0.001000,322.6
128,4.571485,6.5953,0.152557,0.1037,0.001000,325.4
129,4.589652,6.6215,0.149838,0.1121,0.001000,328.1
130,4.581520,6.6098,0.154780,0.1097,0.001000,330.6
131,4.578822,6.6059,0.159025,0.1156,0.001000,333.2
132,4.590268,6.6224,0.150879,0.1050,0.001000,335.9
133,4.565558,6.5867,0.155293,0.1068,0.001000,338.5
134,4.579944,6.6075,0.153213,0.1064,0.001000,341.2
135,4.591404,6.6240,0.152244,0.1126,0.001000,343.9
136,4.573665,6.5984,0.151515,0.1122,0.001000,346.7
137,4.571651,6.5955,0.150317,0.1106,0.001000,349.3
138,4.561841,6.5814,0.159219,0.1063,0.001000,352.1
139,4.564662,6.5854,0.153098,0.0975,0.001000,354.7
140,4.541769,6.5524,0.153899,0.1074,0.001000,357.3
141,4.586605,6.6171,0.150505,0.1211,0.001000,359.7
142,4.552786,6.5683,0.157013,0.1137,0.001000,362.2
143,4.579883,6.6074,0.147577,0.1204,0.001000,364.7
144,4.566620,6.5883,0.152200,0.1052,0.001000,367.4
145,4.549736,6.5639,0.153610,0.1062,0.001000,369.9
146,4.562807,6.5828,0.153701,0.1048,0.001000,372.5
147,4.565363,6.5864,0.152044,0.1052,0.001000,375.0
148,4.554562,6.5709,0.153596,0.1116,0.001000,377.5
149,4.551702,6.5667,0.153741,0.1113,0.001000,380.1
150,4.563076,6.5831,0.152230,0.1133,0.001000,382.7
151,4.549786,6.5640,0.154451,0.1168,0.001000,385.2
152,4.535120,6.5428,0.153543,0.1075,0.001000,387.6
153,4.560547,6.5795,0.151205,0.1164,0.001000,390.2
154,4.559496,6.5780,0.155122,0.1063,0.001000,392.9
155,4.568897,6.5915,0.153398,0.1068,0.001000,395.8
156,4.560974,6.5801,0.154280,0.1274,0.001000,398.5
157,4.562908,6.5829,0.150659,0.1204,0.001000,400.9
158,4.548717,6.5624,0.150643,0.1084,0.001000,403.4
159,4.552280,6.5676,0.154805,0.1205,0.001000,405.9
160,4.556506,6.5737,0.155795,0.1123,0.001000,408.4
161,4.548044,6.5615,0.154572,0.1174,0.001000,410.8
162,4.555836,6.5727,0.152885,0.1176,0.001000,413.5
163,4.559430,6.5779,0.153426,0.1217,0.001000,415.9
164,4.566676,6.5883,0.155235,0.1284,0.001000,418.6
165,4.558010,6.5758,0.150863,0.1305,0.001000,421.2
166,4.582531,6.6112,0.149940,0.1308,0.001000,423.8
167,4.551592,6.5666,0.152386,0.1169,0.001000,426.6
168,4.554140,6.5703,0.150317,0.1216,0.001000,429.3
169,4.554199,6.5703,0.153781,0.1288,0.001000,431.7
170,4.554325,6.5705,0.151842,0.1400,0.001000,434.3
171,4.558683,6.5768,0.152074,0.1354,0.001000,436.8
172,4.558792,6.5770,0.159212,0.1343,0.001000,439.3
173,4.563368,6.5836,0.155784,0.1303,0.001000,441.7
174,4.536713,6.5451,0.153925,0.1136,0.001000,444.3
175,4.550932,6.5656,0.152513,0.1192,0.001000,446.8
176,4.547003,6.5600,0.153556,0.1062,0.001000,449.6
177,4.552368,6.5677,0.150931,0.1206,0.001000,452.2
178,4.559067,6.5774,0.159671,0.1095,0.001000,454.8
179,4.547047,6.5600,0.157336,0.1106,0.001000,457.4
180,4.542216,6.5531,0.155487,0.1278,0.001000,460.1
181,4.546831,6.5597,0.151391,0.1109,0.001000,462.7
182,4.543548,6.5550,0.151328,0.1074,0.001000,465.3
183,4.548620,6.5623,0.152913,0.1001,0.001000,467.8
184,4.527898,6.5324,0.155635,0.1052,0.001000,470.4
185,4.547257,6.5603,0.158192,0.1123,0.001000,472.8
186,4.548008,6.5614,0.156501,0.1105,0.001000,475.6
187,4.546387,6.5591,0.155977,0.1041,0.001000,478.3
188,4.548022,6.5614,0.154400,0.1102,0.001000,481.1
189,4.531126,6.5371,0.154987,0.1062,0.001000,483.8
190,4.536476,6.5448,0.154070,0.1032,0.001000,486.6
191,4.535794,6.5438,0.154636,0.1070,0.001000,489.2
192,4.528986,6.5340,0.157868,0.1058,0.001000,491.8
193,4.534060,6.5413,0.154792,0.1053,0.001000,494.4
194,4.535019,6.5427,0.156288,0.1042,0.001000,497.0
195,4.534773,6.5423,0.154634,0.1167,0.001000,499.5
196,4.528251,6.5329,0.155464,0.1046,0.001000,502.2
197,4.532395,6.5389,0.154083,0.1107,0.001000,504.8
198,4.537830,6.5467,0.155110,0.1011,0.001000,507.7
199,4.537465,6.5462,0.154634,0.1049,0.001000,510.2
200,4.524889,6.5281,0.154903,0.1158,0.001000,512.7
201,4.529385,6.5345,0.152756,0.1371,0.001000,515.2
202,4.523873,6.5266,0.155977,0.1115,0.001000,517.7
203,4.530807,6.5366,0.156843,0.1209,0.001000,520.2
204,4.530281,6.5358,0.155647,0.1145,0.001000,522.7
205,4.522624,6.5248,0.152714,0.1391,0.001000,525.4
206,4.528231,6.5329,0.154057,0.1602,0.001000,527.9
207,4.522065,6.5240,0.154305,0.1459,0.001000,530.5
208,4.524190,6.5270,0.157128,0.1030,0.001000,533.0
209,4.548015,6.5614,0.153240,0.1170,0.001000,535.7
210,4.532498,6.5390,0.147597,0.1338,0.001000,538.1
211,4.528694,6.5335,0.153412,0.1559,0.001000,540.7
212,4.538612,6.5479,0.147768,0.1385,0.001000,543.4
213,4.539009,6.5484,0.150179,0.1366,0.001000,546.0
214,4.537492,6.5462,0.156501,0.1233,0.001000,548.4
215,4.532206,6.5386,0.153938,0.1139,0.001000,550.8
216,4.538759,6.5481,0.152185,0.1067,0.001000,553.3
217,4.546729,6.5596,0.157194,0.1080,0.001000,555.8
218,4.530250,6.5358,0.155742,0.1385,0.001000,558.3
219,4.515385,6.5143,0.158963,0.1587,0.001000,560.8
220,4.519361,6.5201,0.157184,0.1251,0.001000,563.2
221,4.524520,6.5275,0.159405,0.1187,0.001000,565.8
222,4.524860,6.5280,0.157175,0.1090,0.001000,568.2
223,4.530559,6.5362,0.152189,0.1096,0.001000,570.8
224,4.511249,6.5084,0.156859,0.1279,0.001000,573.2
225,4.541556,6.5521,0.152528,0.1513,0.001000,575.7
226,4.529184,6.5343,0.157507,0.1403,0.001000,578.2
227,4.526162,6.5299,0.152571,0.1076,0.001000,580.7
228,4.532331,6.5388,0.155487,0.1012,0.001000,583.2
229,4.516140,6.5154,0.152586,0.1103,0.001000,585.9
230,4.520439,6.5216,0.151999,0.1023,0.001000,588.3
231,4.517556,6.5175,0.154122,0.1083,0.001000,590.8
232,4.511322,6.5085,0.154963,0.1183,0.001000,593.2
233,4.533295,6.5402,0.153583,0.1214,0.001000,595.7
234,4.524404,6.5274,0.158877,0.0954,0.001000,598.2
235,4.535542,6.5434,0.151903,0.1010,0.001000,600.8
236,4.524177,6.5270,0.155282,0.1044,0.001000,603.4
237,4.508214,6.5040,0.153951,0.1039,0.001000,605.9
238,4.514057,6.5124,0.158534,0.0964,0.001000,608.3
239,4.527150,6.5313,0.153412,0.0966,0.001000,610.8
240,4.514708,6.5134,0.153610,0.1011,0.001000,613.5
241,4.514451,6.5130,0.152728,0.1045,0.001000,616.2
242,4.525011,6.5282,0.153912,0.1047,0.001000,618.8
243,4.538053,6.5470,0.150538,0.1027,0.001000,621.4
244,4.536004,6.5441,0.147787,0.1171,0.001000,624.1
245,4.514666,6.5133,0.160069,0.1192,0.001000,626.7
246,4.521033,6.5225,0.152927,0.1087,0.001000,629.4
247,4.513217,6.5112,0.154280,0.1070,0.001000,632.2
248,4.533822,6.5409,0.153398,0.1026,0.001000,634.9
249,4.533593,6.5406,0.151391,0.1038,0.001000,637.6
250,4.504758,6.4990,0.156470,0.1000,0.001000,640.2
251,4.520270,6.5214,0.155966,0.1039,0.001000,642.9
252,4.510134,6.5068,0.150026,0.0981,0.001000,645.6
253,4.515872,6.5150,0.156544,0.1029,0.001000,648.3
254,4.513949,6.5123,0.155742,0.1129,0.001000,650.8
255,4.526577,6.5305,0.154293,0.1161,0.001000,653.3
256,4.510370,6.5071,0.153070,0.1011,0.001000,655.7
257,4.525391,6.5288,0.157175,0.1066,0.001000,658.2
258,4.503393,6.4970,0.153098,0.1209,0.001000,660.7
259,4.524182,6.5270,0.155373,0.1126,0.001000,663.4
260,4.511864,6.5093,0.160671,0.1220,0.001000,666.0
261,4.506462,6.5015,0.153781,0.1013,0.001000,668.3
262,4.490181,6.4780,0.161968,0.1029,0.001000,671.0
263,4.497731,6.4889,0.161445,0.1000,0.001000,673.4
264,4.491319,6.4796,0.164704,0.0928,0.001000,675.9
265,4.492301,6.4810,0.165899,0.1082,0.001000,678.8
266,4.489985,6.4777,0.160760,0.1136,0.001000,681.3
267,4.515280,6.5142,0.165556,0.1241,0.001000,683.8
268,4.527777,6.5322,0.153596,0.1077,0.001000,686.3
269,4.491714,6.4802,0.163157,0.0954,0.001000,688.8
270,4.488797,6.4760,0.164363,0.0907,0.001000,691.4
271,4.526607,6.5305,0.152230,0.1110,0.001000,694.0
272,4.523550,6.5261,0.159711,0.1174,0.001000,696.6
273,4.524939,6.5281,0.152089,0.1262,0.001000,699.1
274,4.512469,6.5101,0.156491,0.1246,0.001000,702.1
275,4.518972,6.5195,0.159040,0.1025,0.001000,704.6
276,4.503641,6.4974,0.157346,0.0944,0.001000,707.2
277,4.511846,6.5092,0.155829,0.1054,0.001000,709.7
278,4.499114,6.4909,0.160937,0.1307,0.001000,712.3
