step 1050 | loss 0.062280 | overall=0.0400 bit_acc=0.6988 byte_match=0.0400 hamming=2.4100 | add=0.0000 and=0.0870 or=0.0833 xor=0.0000 | being_0=0.0200 being_1=0.0100 being_2=0.0600 being_3=0.0600 being_4=0.0500 being_5=0.0300 being_6=0.0400 being_7=0.0400 being_8=0.0400 being_9=0.0600 oracle=0.1000 bit_oracle=0.9812 ensemble_benefit=-0.0200 | circular_spread=10.1968 coverage=0.6250 clustering=1.3000 | jump_0=0.8906 jump_1=0.8944 jump_2=0.9562 jump_3=0.8606 jump_4=0.8438 jump_5=0.0000 jump_6=0.9300 jump_7=0.8962 jump_8=0.9962 jump_9=0.8513 specialization=0.0421 | bit0=0.5700 bit1=0.4600 bit2=0.6800 bit3=0.6800 bit4=0.6900 bit5=0.7700 bit6=0.7900 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.263
step 1100 | loss 0.053475 | overall=0.0900 bit_acc=0.7063 byte_match=0.0900 hamming=2.3500 | add=0.0357 and=0.0870 or=0.2083 xor=0.0400 | being_0=0.0300 being_1=0.0400 being_2=0.0400 being_3=0.0600 being_4=0.0300 being_5=0.0300 being_6=0.0500 being_7=0.0400 being_8=0.0400 being_9=0.0500 oracle=0.1200 bit_oracle=0.9825 ensemble_benefit=+0.0300 | circular_spread=10.4669 coverage=0.6406 clustering=1.1000 | jump_0=0.8994 jump_1=0.8975 jump_2=0.9531 jump_3=0.8581 jump_4=0.8450 jump_5=0.0000 jump_6=0.9306 jump_7=0.8975 jump_8=0.9962 jump_9=0.8481 specialization=0.0293 | bit0=0.5700 bit1=0.4600 bit2=0.7200 bit3=0.6800 bit4=0.7300 bit5=0.7600 bit6=0.7800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.255
step 1150 | loss 0.054799 | overall=0.0900 bit_acc=0.6938 byte_match=0.0900 hamming=2.4500 | add=0.0000 and=0.0870 or=0.2500 xor=0.0400 | being_0=0.0400 being_1=0.0200 being_2=0.0500 being_3=0.0700 being_4=0.0400 being_5=0.0600 being_6=0.0500 being_7=0.0500 being_8=0.0300 being_9=0.0600 oracle=0.1500 bit_oracle=0.9787 ensemble_benefit=+0.0200 | circular_spread=10.2256 coverage=0.6250 clustering=1.3000 | jump_0=0.8994 jump_1=0.9031 jump_2=0.9581 jump_3=0.8650 jump_4=0.8463 jump_5=0.0000 jump_6=0.9269 jump_7=0.9006 jump_8=0.9962 jump_9=0.8538 specialization=0.0308 | bit0=0.6000 bit1=0.4500 bit2=0.6800 bit3=0.6600 bit4=0.7000 bit5=0.7400 bit6=0.7700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.257
step 1200 | loss 0.056842 | overall=0.0800 bit_acc=0.7025 byte_match=0.0800 hamming=2.3800 | add=0.0357 and=0.0870 or=0.2083 xor=0.0000 | being_0=0.0300 being_1=0.0100 being_2=0.0600 being_3=0.0700 being_4=0.0300 being_5=0.0500 being_6=0.0700 being_7=0.0800 being_8=0.0400 being_9=0.0400 oracle=0.1600 bit_oracle=0.9787 ensemble_benefit=+0.0000 | circular_spread=10.2215 coverage=0.5938 clustering=1.3000 | jump_0=0.8994 jump_1=0.9000 jump_2=0.9556 jump_3=0.8637 jump_4=0.8500 jump_5=0.0000 jump_6=0.9313 jump_7=0.9006 jump_8=0.9950 jump_9=0.8550 specialization=0.0377 | bit0=0.5700 bit1=0.4600 bit2=0.6900 bit3=0.6800 bit4=0.6800 bit5=0.7500 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.265
step 1250 | loss 0.057757 | overall=0.0600 bit_acc=0.6988 byte_match=0.0600 hamming=2.4100 | add=0.0000 and=0.0000 or=0.2500 xor=0.0000 | being_0=0.0200 being_1=0.0400 being_2=0.0600 being_3=0.0600 being_4=0.0400 being_5=0.0400 being_6=0.0700 being_7=0.0500 being_8=0.0300 being_9=0.0600 oracle=0.1300 bit_oracle=0.9762 ensemble_benefit=-0.0100 | circular_spread=9.7556 coverage=0.6562 clustering=1.3000 | jump_0=0.9025 jump_1=0.9012 jump_2=0.9569 jump_3=0.8637 jump_4=0.8500 jump_5=0.0000 jump_6=0.9219 jump_7=0.9012 jump_8=0.9906 jump_9=0.8569 specialization=0.0348 | bit0=0.5900 bit1=0.4900 bit2=0.6700 bit3=0.6600 bit4=0.6900 bit5=0.7100 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.245
step 1300 | loss 0.050738 | overall=0.0900 bit_acc=0.7100 byte_match=0.0900 hamming=2.3200 | add=0.0000 and=0.0870 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0500 being_3=0.0600 being_4=0.0300 being_5=0.0400 being_6=0.0500 being_7=0.0500 being_8=0.0500 being_9=0.0400 oracle=0.1300 bit_oracle=0.9700 ensemble_benefit=+0.0300 | circular_spread=10.2444 coverage=0.6562 clustering=1.0000 | jump_0=0.9025 jump_1=0.9025 jump_2=0.9600 jump_3=0.8644 jump_4=0.8494 jump_5=0.0000 jump_6=0.9269 jump_7=0.9050 jump_8=0.9937 jump_9=0.8619 specialization=0.0292 | bit0=0.6100 bit1=0.5000 bit2=0.7100 bit3=0.6700 bit4=0.6900 bit5=0.7300 bit6=0.8200 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.259
step 1350 | loss 0.053908 | overall=0.1000 bit_acc=0.7188 byte_match=0.1000 hamming=2.2500 | add=0.0000 and=0.0870 or=0.3333 xor=0.0000 | being_0=0.0200 being_1=0.0300 being_2=0.0400 being_3=0.0500 being_4=0.0400 being_5=0.0400 being_6=0.0500 being_7=0.0600 being_8=0.0400 being_9=0.0600 oracle=0.1400 bit_oracle=0.9688 ensemble_benefit=+0.0400 | circular_spread=10.0046 coverage=0.6406 clustering=1.1000 | jump_0=0.9069 jump_1=0.9150 jump_2=0.9612 jump_3=0.8675 jump_4=0.8463 jump_5=0.0000 jump_6=0.9275 jump_7=0.9087 jump_8=0.9913 jump_9=0.8569 specialization=0.0327 | bit0=0.5800 bit1=0.5000 bit2=0.7000 bit3=0.6900 bit4=0.7100 bit5=0.8000 bit6=0.8200 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.265
step 1400 | loss 0.053850 | overall=0.1100 bit_acc=0.7300 byte_match=0.1100 hamming=2.1600 | add=0.0357 and=0.1304 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0200 being_2=0.0700 being_3=0.0500 being_4=0.0500 being_5=0.0500 being_6=0.0500 being_7=0.0300 being_8=0.0600 being_9=0.0400 oracle=0.1500 bit_oracle=0.9712 ensemble_benefit=+0.0400 | circular_spread=10.3400 coverage=0.6094 clustering=1.4000 | jump_0=0.9050 jump_1=0.9200 jump_2=0.9612 jump_3=0.8681 jump_4=0.8481 jump_5=0.0000 jump_6=0.9187 jump_7=0.9031 jump_8=0.9894 jump_9=0.8581 specialization=0.0320 | bit0=0.5900 bit1=0.5400 bit2=0.6900 bit3=0.7000 bit4=0.7100 bit5=0.7900 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.257
step 1450 | loss 0.049310 | overall=0.1100 bit_acc=0.7250 byte_match=0.1100 hamming=2.2000 | add=0.0714 and=0.0870 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0200 being_2=0.0700 being_3=0.0800 being_4=0.0400 being_5=0.0800 being_6=0.0500 being_7=0.0500 being_8=0.0300 being_9=0.0500 oracle=0.1600 bit_oracle=0.9737 ensemble_benefit=+0.0300 | circular_spread=10.7591 coverage=0.6250 clustering=1.1000 | jump_0=0.9069 jump_1=0.9238 jump_2=0.9638 jump_3=0.8838 jump_4=0.8494 jump_5=0.0000 jump_6=0.9250 jump_7=0.9044 jump_8=0.9894 jump_9=0.8488 specialization=0.0345 | bit0=0.6000 bit1=0.4800 bit2=0.6900 bit3=0.7200 bit4=0.6900 bit5=0.8100 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.252
step 1500 | loss 0.051012 | overall=0.0900 bit_acc=0.7262 byte_match=0.0900 hamming=2.1900 | add=0.0000 and=0.0870 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0500 being_2=0.0400 being_3=0.0700 being_4=0.0500 being_5=0.0500 being_6=0.0600 being_7=0.0600 being_8=0.0500 being_9=0.0600 oracle=0.1500 bit_oracle=0.9750 ensemble_benefit=+0.0200 | circular_spread=10.6316 coverage=0.5938 clustering=1.0000 | jump_0=0.9106 jump_1=0.9250 jump_2=0.9637 jump_3=0.8825 jump_4=0.8556 jump_5=0.0000 jump_6=0.9275 jump_7=0.9062 jump_8=0.9894 jump_9=0.8556 specialization=0.0303 | bit0=0.6100 bit1=0.4800 bit2=0.7500 bit3=0.7100 bit4=0.6900 bit5=0.8100 bit6=0.8100 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.265
step 1550 | loss 0.050782 | overall=0.1100 bit_acc=0.7462 byte_match=0.1100 hamming=2.0300 | add=0.0357 and=0.0870 or=0.3333 xor=0.0000 | being_0=0.0400 being_1=0.0500 being_2=0.0500 being_3=0.0700 being_4=0.0400 being_5=0.0700 being_6=0.0600 being_7=0.0600 being_8=0.0400 being_9=0.0500 oracle=0.1600 bit_oracle=0.9725 ensemble_benefit=+0.0400 | circular_spread=10.7424 coverage=0.6094 clustering=1.1000 | jump_0=0.9075 jump_1=0.9288 jump_2=0.9631 jump_3=0.8756 jump_4=0.8500 jump_5=0.0000 jump_6=0.9250 jump_7=0.9075 jump_8=0.9819 jump_9=0.8537 specialization=0.0378 | bit0=0.6400 bit1=0.5300 bit2=0.7200 bit3=0.7500 bit4=0.7100 bit5=0.8100 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.261
step 1600 | loss 0.045255 | overall=0.1200 bit_acc=0.7275 byte_match=0.1200 hamming=2.1800 | add=0.0357 and=0.1304 or=0.3333 xor=0.0000 | being_0=0.0300 being_1=0.0500 being_2=0.0600 being_3=0.0700 being_4=0.0500 being_5=0.0500 being_6=0.0500 being_7=0.0500 being_8=0.0500 being_9=0.0600 oracle=0.1700 bit_oracle=0.9700 ensemble_benefit=+0.0500 | circular_spread=11.2155 coverage=0.6094 clustering=0.9000 | jump_0=0.9087 jump_1=0.9269 jump_2=0.9656 jump_3=0.8831 jump_4=0.8500 jump_5=0.0000 jump_6=0.9256 jump_7=0.9056 jump_8=0.9819 jump_9=0.8562 specialization=0.0304 | bit0=0.6200 bit1=0.5300 bit2=0.6700 bit3=0.6900 bit4=0.6900 bit5=0.8000 bit6=0.8700 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.250
step 1650 | loss 0.045922 | overall=0.1200 bit_acc=0.7400 byte_match=0.1200 hamming=2.0800 | add=0.0714 and=0.0870 or=0.3333 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0700 being_3=0.0800 being_4=0.0500 being_5=0.0600 being_6=0.0400 being_7=0.0300 being_8=0.0500 being_9=0.0400 oracle=0.1700 bit_oracle=0.9712 ensemble_benefit=+0.0400 | circular_spread=11.2935 coverage=0.6250 clustering=1.1000 | jump_0=0.9144 jump_1=0.9281 jump_2=0.9656 jump_3=0.8794 jump_4=0.8531 jump_5=0.0000 jump_6=0.9244 jump_7=0.9031 jump_8=0.9750 jump_9=0.8556 specialization=0.0310 | bit0=0.6400 bit1=0.5200 bit2=0.7200 bit3=0.7000 bit4=0.7200 bit5=0.8200 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.256
step 1700 | loss 0.045774 | overall=0.1000 bit_acc=0.7400 byte_match=0.1000 hamming=2.0800 | add=0.0000 and=0.0870 or=0.3333 xor=0.0000 | being_0=0.0300 being_1=0.0600 being_2=0.0700 being_3=0.0800 being_4=0.0500 being_5=0.0400 being_6=0.0700 being_7=0.0500 being_8=0.0400 being_9=0.0500 oracle=0.1500 bit_oracle=0.9700 ensemble_benefit=+0.0200 | circular_spread=11.4678 coverage=0.6094 clustering=1.0000 | jump_0=0.9125 jump_1=0.9263 jump_2=0.9656 jump_3=0.8781 jump_4=0.8462 jump_5=0.0000 jump_6=0.9281 jump_7=0.9050 jump_8=0.9737 jump_9=0.8556 specialization=0.0325 | bit0=0.6300 bit1=0.5800 bit2=0.6800 bit3=0.7300 bit4=0.7100 bit5=0.8000 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.252
step 1750 | loss 0.052538 | overall=0.1000 bit_acc=0.7337 byte_match=0.1000 hamming=2.1300 | add=0.0357 and=0.0870 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0600 being_3=0.0800 being_4=0.0600 being_5=0.0700 being_6=0.0800 being_7=0.0600 being_8=0.0300 being_9=0.0500 oracle=0.1600 bit_oracle=0.9750 ensemble_benefit=+0.0200 | circular_spread=11.3541 coverage=0.6094 clustering=0.9000 | jump_0=0.9100 jump_1=0.9275 jump_2=0.9675 jump_3=0.8819 jump_4=0.8494 jump_5=0.0000 jump_6=0.9281 jump_7=0.9050 jump_8=0.9750 jump_9=0.8562 specialization=0.0345 | bit0=0.6100 bit1=0.5100 bit2=0.6800 bit3=0.7200 bit4=0.7300 bit5=0.8300 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.259
step 1800 | loss 0.043015 | overall=0.1200 bit_acc=0.7513 byte_match=0.1200 hamming=1.9900 | add=0.0357 and=0.0870 or=0.3333 xor=0.0400 | being_0=0.0400 being_1=0.0300 being_2=0.0600 being_3=0.0900 being_4=0.0500 being_5=0.0700 being_6=0.0700 being_7=0.0300 being_8=0.0500 being_9=0.0700 oracle=0.1800 bit_oracle=0.9725 ensemble_benefit=+0.0300 | circular_spread=11.3854 coverage=0.5938 clustering=1.2000 | jump_0=0.9119 jump_1=0.9269 jump_2=0.9650 jump_3=0.8825 jump_4=0.8513 jump_5=0.0000 jump_6=0.9262 jump_7=0.9037 jump_8=0.9663 jump_9=0.8581 specialization=0.0354 | bit0=0.6400 bit1=0.5600 bit2=0.6800 bit3=0.7100 bit4=0.7600 bit5=0.8300 bit6=0.8800 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.248
step 1850 | loss 0.045428 | overall=0.1300 bit_acc=0.7462 byte_match=0.1300 hamming=2.0300 | add=0.0357 and=0.2174 or=0.2917 xor=0.0000 | being_0=0.0300 being_1=0.0600 being_2=0.0600 being_3=0.0900 being_4=0.0600 being_5=0.0700 being_6=0.0800 being_7=0.0600 being_8=0.0400 being_9=0.0700 oracle=0.2000 bit_oracle=0.9737 ensemble_benefit=+0.0400 | circular_spread=10.9608 coverage=0.6094 clustering=1.1000 | jump_0=0.9162 jump_1=0.9244 jump_2=0.9669 jump_3=0.8788 jump_4=0.8500 jump_5=0.0000 jump_6=0.9250 jump_7=0.9012 jump_8=0.9644 jump_9=0.8587 specialization=0.0368 | bit0=0.6300 bit1=0.5400 bit2=0.7100 bit3=0.7400 bit4=0.7400 bit5=0.8400 bit6=0.8200 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.259
step 1900 | loss 0.047932 | overall=0.1000 bit_acc=0.7475 byte_match=0.1000 hamming=2.0200 | add=0.0357 and=0.0870 or=0.2917 xor=0.0000 | being_0=0.0200 being_1=0.0400 being_2=0.0600 being_3=0.0700 being_4=0.0600 being_5=0.0600 being_6=0.0600 being_7=0.0700 being_8=0.0400 being_9=0.0600 oracle=0.1600 bit_oracle=0.9750 ensemble_benefit=+0.0300 | circular_spread=11.0081 coverage=0.5781 clustering=0.9000 | jump_0=0.9162 jump_1=0.9225 jump_2=0.9656 jump_3=0.8800 jump_4=0.8475 jump_5=0.0000 jump_6=0.9256 jump_7=0.9019 jump_8=0.9675 jump_9=0.8613 specialization=0.0347 | bit0=0.6100 bit1=0.5200 bit2=0.7000 bit3=0.7500 bit4=0.7600 bit5=0.8400 bit6=0.8500 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.255
step 1950 | loss 0.043574 | overall=0.1300 bit_acc=0.7325 byte_match=0.1300 hamming=2.1400 | add=0.0357 and=0.1304 or=0.3750 xor=0.0000 | being_0=0.0300 being_1=0.0500 being_2=0.0600 being_3=0.0900 being_4=0.0500 being_5=0.0600 being_6=0.0600 being_7=0.0400 being_8=0.0400 being_9=0.0600 oracle=0.1300 bit_oracle=0.9700 ensemble_benefit=+0.0400 | circular_spread=11.2176 coverage=0.6094 clustering=1.5000 | jump_0=0.9156 jump_1=0.9244 jump_2=0.9669 jump_3=0.8856 jump_4=0.8450 jump_5=0.0000 jump_6=0.9281 jump_7=0.9037 jump_8=0.9638 jump_9=0.8588 specialization=0.0339 | bit0=0.5800 bit1=0.5700 bit2=0.6500 bit3=0.7300 bit4=0.6800 bit5=0.8400 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.262
step 2000 | loss 0.050373 | overall=0.1600 bit_acc=0.7513 byte_match=0.1600 hamming=1.9900 | add=0.0357 and=0.2174 or=0.3750 xor=0.0400 | being_0=0.0300 being_1=0.0500 being_2=0.0600 being_3=0.0800 being_4=0.0800 being_5=0.0600 being_6=0.0600 being_7=0.0500 being_8=0.0400 being_9=0.0600 oracle=0.1600 bit_oracle=0.9750 ensemble_benefit=+0.0800 | circular_spread=11.4553 coverage=0.6250 clustering=0.9000 | jump_0=0.9162 jump_1=0.9238 jump_2=0.9669 jump_3=0.8844 jump_4=0.8456 jump_5=0.0000 jump_6=0.9256 jump_7=0.9044 jump_8=0.9625 jump_9=0.8700 specialization=0.0339 | bit0=0.6400 bit1=0.6000 bit2=0.6700 bit3=0.7200 bit4=0.7200 bit5=0.8700 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.250
step 2050 | loss 0.046477 | overall=0.1200 bit_acc=0.7300 byte_match=0.1200 hamming=2.1600 | add=0.0357 and=0.1304 or=0.3333 xor=0.0000 | being_0=0.0200 being_1=0.0400 being_2=0.0700 being_3=0.0800 being_4=0.0400 being_5=0.0500 being_6=0.0500 being_7=0.0300 being_8=0.0600 being_9=0.0700 oracle=0.1300 bit_oracle=0.9700 ensemble_benefit=+0.0400 | circular_spread=11.5710 coverage=0.6094 clustering=1.0000 | jump_0=0.9150 jump_1=0.9256 jump_2=0.9675 jump_3=0.8894 jump_4=0.8444 jump_5=0.0000 jump_6=0.9250 jump_7=0.9056 jump_8=0.9612 jump_9=0.8731 specialization=0.0348 | bit0=0.6200 bit1=0.5600 bit2=0.6300 bit3=0.7200 bit4=0.6900 bit5=0.8300 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.251
step 2100 | loss 0.042876 | overall=0.1600 bit_acc=0.7462 byte_match=0.1600 hamming=2.0300 | add=0.0357 and=0.2174 or=0.3750 xor=0.0400 | being_0=0.0300 being_1=0.0400 being_2=0.0600 being_3=0.1000 being_4=0.0600 being_5=0.0500 being_6=0.0400 being_7=0.0700 being_8=0.0500 being_9=0.0500 oracle=0.1400 bit_oracle=0.9725 ensemble_benefit=+0.0600 | circular_spread=11.1183 coverage=0.6406 clustering=1.1000 | jump_0=0.9181 jump_1=0.9256 jump_2=0.9681 jump_3=0.8931 jump_4=0.8431 jump_5=0.0000 jump_6=0.9250 jump_7=0.9025 jump_8=0.9562 jump_9=0.8725 specialization=0.0424 | bit0=0.6400 bit1=0.5700 bit2=0.6800 bit3=0.7200 bit4=0.7000 bit5=0.8500 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.263
step 2150 | loss 0.043428 | overall=0.1900 bit_acc=0.7663 byte_match=0.1900 hamming=1.8700 | add=0.0714 and=0.1739 or=0.5000 xor=0.0400 | being_0=0.0200 being_1=0.0600 being_2=0.0600 being_3=0.0800 being_4=0.0600 being_5=0.0500 being_6=0.0600 being_7=0.0500 being_8=0.0400 being_9=0.0400 oracle=0.1400 bit_oracle=0.9762 ensemble_benefit=+0.1100 | circular_spread=10.6098 coverage=0.6094 clustering=0.8000 | jump_0=0.9175 jump_1=0.9231 jump_2=0.9662 jump_3=0.8856 jump_4=0.8425 jump_5=0.0000 jump_6=0.9238 jump_7=0.9006 jump_8=0.9550 jump_9=0.8706 specialization=0.0359 | bit0=0.6700 bit1=0.5700 bit2=0.7100 bit3=0.7500 bit4=0.7300 bit5=0.8900 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.261
step 2200 | loss 0.044751 | overall=0.1600 bit_acc=0.7337 byte_match=0.1600 hamming=2.1300 | add=0.0714 and=0.2174 or=0.3750 xor=0.0000 | being_0=0.0400 being_1=0.0500 being_2=0.0700 being_3=0.1100 being_4=0.0700 being_5=0.0500 being_6=0.0600 being_7=0.0500 being_8=0.0600 being_9=0.0600 oracle=0.1800 bit_oracle=0.9737 ensemble_benefit=+0.0500 | circular_spread=10.7421 coverage=0.5938 clustering=1.0000 | jump_0=0.9344 jump_1=0.9275 jump_2=0.9662 jump_3=0.8944 jump_4=0.8456 jump_5=0.0000 jump_6=0.9244 jump_7=0.9069 jump_8=0.9575 jump_9=0.8756 specialization=0.0336 | bit0=0.6200 bit1=0.5900 bit2=0.6400 bit3=0.7300 bit4=0.6700 bit5=0.8400 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.256
step 2250 | loss 0.049621 | overall=0.1600 bit_acc=0.7525 byte_match=0.1600 hamming=1.9800 | add=0.0714 and=0.2174 or=0.3333 xor=0.0400 | being_0=0.0300 being_1=0.0500 being_2=0.0600 being_3=0.0800 being_4=0.0700 being_5=0.0600 being_6=0.0600 being_7=0.0500 being_8=0.0400 being_9=0.0500 oracle=0.1700 bit_oracle=0.9787 ensemble_benefit=+0.0800 | circular_spread=9.9310 coverage=0.5781 clustering=1.0000 | jump_0=0.9287 jump_1=0.9269 jump_2=0.9662 jump_3=0.8956 jump_4=0.8419 jump_5=0.0000 jump_6=0.9294 jump_7=0.9050 jump_8=0.9569 jump_9=0.8687 specialization=0.0351 | bit0=0.6500 bit1=0.6100 bit2=0.6800 bit3=0.7500 bit4=0.6900 bit5=0.8500 bit6=0.8400 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.257
step 2300 | loss 0.042585 | overall=0.1600 bit_acc=0.7525 byte_match=0.1600 hamming=1.9800 | add=0.0714 and=0.2174 or=0.3750 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0500 being_3=0.0900 being_4=0.0800 being_5=0.0400 being_6=0.0600 being_7=0.0600 being_8=0.0400 being_9=0.0500 oracle=0.1600 bit_oracle=0.9787 ensemble_benefit=+0.0700 | circular_spread=10.5787 coverage=0.6094 clustering=1.2000 | jump_0=0.9338 jump_1=0.9269 jump_2=0.9675 jump_3=0.8969 jump_4=0.8450 jump_5=0.0000 jump_6=0.9275 jump_7=0.9037 jump_8=0.9556 jump_9=0.8713 specialization=0.0432 | bit0=0.6500 bit1=0.6100 bit2=0.6700 bit3=0.7500 bit4=0.7100 bit5=0.8500 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.253
step 2350 | loss 0.036003 | overall=0.1600 bit_acc=0.7625 byte_match=0.1600 hamming=1.9000 | add=0.0714 and=0.1739 or=0.3750 xor=0.0400 | being_0=0.0300 being_1=0.0400 being_2=0.0600 being_3=0.0900 being_4=0.0500 being_5=0.0800 being_6=0.0500 being_7=0.0500 being_8=0.0400 being_9=0.0500 oracle=0.1600 bit_oracle=0.9762 ensemble_benefit=+0.0700 | circular_spread=10.2707 coverage=0.5781 clustering=1.3000 | jump_0=0.9375 jump_1=0.9262 jump_2=0.9669 jump_3=0.8919 jump_4=0.8431 jump_5=0.0000 jump_6=0.9231 jump_7=0.9006 jump_8=0.9550 jump_9=0.8706 specialization=0.0347 | bit0=0.6500 bit1=0.6000 bit2=0.7000 bit3=0.7500 bit4=0.7300 bit5=0.8900 bit6=0.8300 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.263
step 2400 | loss 0.043958 | overall=0.1700 bit_acc=0.7525 byte_match=0.1700 hamming=1.9800 | add=0.0357 and=0.2609 or=0.3750 xor=0.0400 | being_0=0.0200 being_1=0.0500 being_2=0.0700 being_3=0.0700 being_4=0.0800 being_5=0.0700 being_6=0.0400 being_7=0.0600 being_8=0.0400 being_9=0.0500 oracle=0.1600 bit_oracle=0.9712 ensemble_benefit=+0.0900 | circular_spread=10.4433 coverage=0.6094 clustering=1.0000 | jump_0=0.9344 jump_1=0.9263 jump_2=0.9662 jump_3=0.8925 jump_4=0.8431 jump_5=0.0000 jump_6=0.9294 jump_7=0.9031 jump_8=0.9581 jump_9=0.8700 specialization=0.0395 | bit0=0.6800 bit1=0.6100 bit2=0.6700 bit3=0.7500 bit4=0.6800 bit5=0.8700 bit6=0.8100 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.248
step 2450 | loss 0.046238 | overall=0.1700 bit_acc=0.7588 byte_match=0.1700 hamming=1.9300 | add=0.0357 and=0.2609 or=0.4167 xor=0.0000 | being_0=0.0300 being_1=0.0400 being_2=0.0500 being_3=0.0700 being_4=0.0500 being_5=0.0300 being_6=0.0600 being_7=0.0500 being_8=0.0500 being_9=0.0600 oracle=0.1300 bit_oracle=0.9725 ensemble_benefit=+0.1000 | circular_spread=9.9703 coverage=0.5938 clustering=1.5000 | jump_0=0.9325 jump_1=0.9256 jump_2=0.9650 jump_3=0.8931 jump_4=0.8513 jump_5=0.0000 jump_6=0.9238 jump_7=0.9025 jump_8=0.9519 jump_9=0.8700 specialization=0.0429 | bit0=0.6600 bit1=0.5900 bit2=0.6700 bit3=0.7300 bit4=0.7200 bit5=0.8900 bit6=0.8600 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.218
step 2500 | loss 0.041021 | overall=0.1500 bit_acc=0.7350 byte_match=0.1500 hamming=2.1200 | add=0.0357 and=0.1304 or=0.4167 xor=0.0400 | being_0=0.0300 being_1=0.0400 being_2=0.0500 being_3=0.0900 being_4=0.0700 being_5=0.0700 being_6=0.0600 being_7=0.0200 being_8=0.0500 being_9=0.0500 oracle=0.1600 bit_oracle=0.9775 ensemble_benefit=+0.0600 | circular_spread=9.5600 coverage=0.5625 clustering=1.2000 | jump_0=0.9294 jump_1=0.9250 jump_2=0.9650 jump_3=0.8963 jump_4=0.8513 jump_5=0.0000 jump_6=0.9231 jump_7=0.9019 jump_8=0.9531 jump_9=0.8750 specialization=0.0495 | bit0=0.6400 bit1=0.5900 bit2=0.6400 bit3=0.7200 bit4=0.6700 bit5=0.8600 bit6=0.8100 bit7=0.9500 | min_cov=3 max_cov=8 mask_div=3.9111 | s_per_step=0.210
