step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
700,2.689036,2.552373,0.278381,0.281561,0.000996,287.8,179200,0.9887
710,2.740580,2.547346,0.276062,0.280548,0.000996,293.3,181760,0.9840
720,2.680398,2.554006,0.278137,0.281053,0.000996,298.9,184320,0.9896
730,2.689142,2.574411,0.273315,0.275960,0.000996,302.9,186880,0.9904
740,2.696245,2.542345,0.283386,0.286995,0.000995,306.5,189440,0.9874
750,2.687005,2.556789,0.280762,0.283775,0.000995,310.2,192000,0.9894
760,2.748686,2.541694,0.278992,0.283825,0.000995,314.6,194560,0.9830
770,2.747115,2.522231,0.287292,0.292706,0.000995,318.2,197120,0.9815
780,2.677527,2.533753,0.279663,0.282944,0.000995,321.6,199680,0.9884
790,2.691960,2.561943,0.277161,0.280153,0.000995,325.2,202240,0.9893
800,2.646316,2.515495,0.285706,0.288737,0.000995,328.6,204800,0.9895
810,2.688932,2.541196,0.282166,0.285511,0.000994,334.4,207360,0.9883
820,2.705687,2.542766,0.284424,0.288188,0.000994,339.9,209920,0.9869
830,2.674713,2.519588,0.292786,0.296477,0.000994,343.7,212480,0.9875
840,2.686135,2.536376,0.277649,0.281028,0.000994,347.4,215040,0.9880
850,2.670286,2.500247,0.286560,0.290478,0.000994,351.5,217600,0.9865
860,2.672400,2.540057,0.283569,0.286613,0.000994,355.6,220160,0.9894
870,2.659147,2.517342,0.285889,0.289136,0.000993,358.9,222720,0.9888
880,2.695539,2.521869,0.289978,0.294034,0.000993,362.8,225280,0.9862
890,2.673837,2.495873,0.285889,0.289977,0.000993,366.5,227840,0.9859
900,2.675249,2.515083,0.284119,0.287736,0.000993,370.3,230400,0.9874
910,2.671611,2.497190,0.290894,0.294944,0.000993,377.1,232960,0.9863
920,2.652955,2.502179,0.289551,0.293002,0.000993,382.7,235520,0.9882
930,2.622555,2.494978,0.293335,0.296283,0.000992,387.1,238080,0.9901
940,2.644051,2.494732,0.290527,0.293900,0.000992,391.3,240640,0.9885
950,2.677849,2.498703,0.284302,0.288332,0.000992,395.7,243200,0.9860
960,2.652573,2.481585,0.289185,0.293048,0.000992,399.4,245760,0.9868
970,2.665192,2.476751,0.286926,0.291192,0.000992,403.1,248320,0.9854
980,2.706271,2.497197,0.288818,0.293567,0.000991,407.4,250880,0.9838
