step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
800,3.467826,2.885389,0.189880,0.215957,0.000988,316.9,204800,0.8767
810,3.466922,2.865084,0.194946,0.223477,0.000987,320.9,207360,0.8699
820,3.581735,2.941716,0.185364,0.213251,0.000987,326.2,209920,0.8641
830,3.461450,2.868353,0.195190,0.221759,0.000987,330.4,212480,0.8780
840,3.404382,2.854131,0.196716,0.221563,0.000986,333.7,215040,0.8854
850,3.461676,2.844513,0.201294,0.230731,0.000986,337.2,217600,0.8695
860,3.459140,2.851890,0.197021,0.224540,0.000986,340.7,220160,0.8750
870,3.449150,2.840410,0.207336,0.236223,0.000985,344.5,222720,0.8738
880,3.483057,2.853627,0.199707,0.229059,0.000985,348.1,225280,0.8700
890,3.451205,2.815189,0.206299,0.236920,0.000984,351.8,227840,0.8679
900,3.396224,2.813879,0.203552,0.231299,0.000984,355.3,230400,0.8779
910,3.480915,2.825630,0.203369,0.233969,0.000984,359.0,232960,0.8671
920,3.434388,2.819276,0.210571,0.240503,0.000983,364.4,235520,0.8740
930,3.449646,2.795678,0.208984,0.240690,0.000983,368.1,238080,0.8670
940,3.416003,2.796528,0.211853,0.241606,0.000982,371.2,240640,0.8726
950,3.429397,2.778037,0.210693,0.242687,0.000982,375.2,243200,0.8659
960,3.366142,2.772616,0.216675,0.246009,0.000982,378.5,245760,0.8793
970,3.453569,2.820620,0.213196,0.243447,0.000981,381.9,248320,0.8732
980,3.395860,2.779565,0.218018,0.248607,0.000981,385.6,250880,0.8765
990,3.383761,2.772397,0.220947,0.251583,0.000980,389.0,253440,0.8773
1000,3.379019,2.737643,0.220703,0.252999,0.000980,392.4,256000,0.8699
1010,3.367907,2.736789,0.226685,0.258899,0.000979,397.2,258560,0.8727
1020,3.283750,2.712828,0.235107,0.264819,0.000979,402.1,261120,0.8855
1030,3.369703,2.701838,0.226807,0.260787,0.000978,406.2,263680,0.8657
1040,3.382608,2.717668,0.229004,0.263462,0.000978,409.9,266240,0.8671
1050,3.351134,2.699548,0.231567,0.265601,0.000977,413.4,268800,0.8705
1060,3.385438,2.723118,0.237549,0.272791,0.000977,416.8,271360,0.8690
1070,3.388224,2.717815,0.232849,0.267008,0.000977,420.0,273920,0.8702
1080,3.373091,2.695580,0.237793,0.273617,0.000976,424.0,276480,0.8664
1090,3.316139,2.700052,0.239502,0.272222,0.000976,427.7,279040,0.8789
1100,3.344245,2.704919,0.238831,0.272106,0.000975,431.4,281600,0.8759
1110,3.348407,2.679624,0.243958,0.279527,0.000975,437.1,284160,0.8723
1120,3.355274,2.668589,0.238098,0.274349,0.000974,441.4,286720,0.8654
1130,3.400965,2.683026,0.244934,0.283983,0.000974,444.8,289280,0.8612
1140,3.334405,2.676389,0.249390,0.284737,0.000973,448.4,291840,0.8741
1150,3.299338,2.653118,0.248596,0.284336,0.000973,451.9,294400,0.8728
1160,3.311491,2.667640,0.248169,0.283232,0.000972,455.7,296960,0.8747
1170,3.385396,2.642267,0.248657,0.289810,0.000972,459.5,299520,0.8559
1180,3.428710,2.672283,0.238159,0.277026,0.000971,463.3,302080,0.8571
1190,3.286500,2.627497,0.253235,0.289988,0.000970,467.0,304640,0.8712
1200,3.275580,2.647155,0.255615,0.290114,0.000970,471.0,307200,0.8798
1210,3.347002,2.657775,0.250305,0.287431,0.000969,476.7,309760,0.8683
