step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
700,2.749847,2.558083,0.280457,0.284926,0.000996,297.5,179200,0.9843
710,2.690269,2.548865,0.287170,0.290504,0.000996,303.1,181760,0.9885
720,2.685742,2.538159,0.286926,0.290364,0.000996,308.6,184320,0.9882
730,2.675296,2.554039,0.280273,0.283055,0.000996,313.0,186880,0.9902
740,2.639004,2.535458,0.288635,0.291123,0.000995,317.0,189440,0.9915
750,2.711675,2.507236,0.296631,0.301582,0.000995,320.7,192000,0.9836
760,2.698696,2.518558,0.285706,0.289881,0.000995,324.4,194560,0.9856
770,2.703044,2.540392,0.285278,0.288947,0.000995,327.8,197120,0.9873
780,2.679552,2.542900,0.282471,0.285591,0.000995,331.4,199680,0.9891
790,2.746897,2.501994,0.298828,0.304724,0.000995,335.0,202240,0.9807
800,2.694006,2.526042,0.295837,0.299882,0.000995,338.9,204800,0.9865
810,2.729534,2.507645,0.291626,0.296825,0.000994,343.4,207360,0.9825
820,2.724589,2.517982,0.290588,0.295347,0.000994,349.9,209920,0.9839
830,2.704047,2.537554,0.282776,0.286501,0.000994,353.6,212480,0.9870
840,2.635015,2.546081,0.284302,0.286294,0.000994,357.1,215040,0.9930
850,2.630970,2.524868,0.290283,0.292731,0.000994,361.0,217600,0.9916
860,2.624677,2.503727,0.292725,0.295484,0.000994,364.9,220160,0.9907
870,2.738607,2.516948,0.287537,0.292609,0.000993,368.5,222720,0.9827
880,2.665704,2.517598,0.294800,0.298222,0.000993,372.3,225280,0.9885
890,2.673214,2.514224,0.287781,0.291391,0.000993,375.9,227840,0.9876
900,2.688972,2.520269,0.291626,0.295504,0.000993,379.4,230400,0.9869
910,2.679586,2.485884,0.303406,0.308088,0.000993,385.5,232960,0.9848
920,2.655023,2.497407,0.297485,0.301162,0.000993,390.7,235520,0.9878
930,2.676255,2.504390,0.297180,0.301169,0.000992,394.4,238080,0.9868
940,2.660645,2.509852,0.291748,0.295171,0.000992,398.1,240640,0.9884
950,2.614684,2.506996,0.301331,0.303834,0.000992,401.6,243200,0.9918
960,2.654455,2.485404,0.292908,0.296692,0.000992,405.0,245760,0.9872
970,2.626343,2.492034,0.301208,0.304310,0.000992,408.6,248320,0.9898
980,2.625117,2.479686,0.300110,0.303444,0.000991,412.3,250880,0.9890
990,2.670841,2.480483,0.301086,0.305506,0.000991,416.2,253440,0.9855
1000,2.687652,2.478241,0.297485,0.302282,0.000991,420.1,256000,0.9841
1010,2.662734,2.496301,0.301697,0.305538,0.000991,426.4,258560,0.9874
1020,2.647387,2.486141,0.298035,0.301736,0.000991,431.9,261120,0.9877
1030,2.657367,2.486148,0.299988,0.303920,0.000990,435.6,263680,0.9871
1040,2.648986,2.457897,0.310852,0.315434,0.000990,440.1,266240,0.9855
1050,2.640062,2.464726,0.303467,0.307464,0.000990,443.5,268800,0.9870
1060,2.649562,2.458846,0.299316,0.303653,0.000990,447.4,271360,0.9857
1070,2.654965,2.463289,0.305542,0.310027,0.000990,451.4,273920,0.9855
1080,2.633564,2.482305,0.297852,0.301216,0.000989,455.4,276480,0.9888
1090,2.653060,2.460386,0.309265,0.313766,0.000989,459.0,279040,0.9857
1100,2.601761,2.469537,0.307678,0.310693,0.000989,462.5,281600,0.9903
1110,2.646700,2.475633,0.304382,0.308296,0.000989,466.1,284160,0.9873
1120,2.624680,2.448537,0.309143,0.313215,0.000989,472.7,286720,0.9870
1130,2.650440,2.448291,0.307312,0.311958,0.000988,476.7,289280,0.9851
1140,2.554151,2.441570,0.306885,0.309434,0.000988,480.7,291840,0.9918
1150,2.696171,2.458111,0.307922,0.313471,0.000988,484.4,294400,0.9823
1160,2.658999,2.461842,0.307190,0.311699,0.000988,487.8,296960,0.9855
1170,2.606594,2.448980,0.312622,0.316270,0.000987,491.8,299520,0.9885
1180,2.631134,2.437921,0.307556,0.311974,0.000987,496.5,302080,0.9858
1190,2.577975,2.444850,0.306641,0.309627,0.000987,499.9,304640,0.9904
1200,2.679051,2.439038,0.309814,0.315338,0.000987,503.3,307200,0.9825
1210,2.620337,2.437317,0.305176,0.309291,0.000986,508.0,309760,0.9867
1220,2.632537,2.451239,0.312317,0.316509,0.000986,514.2,312320,0.9868
1230,2.580811,2.445758,0.311829,0.314943,0.000986,518.1,314880,0.9901
1240,2.577483,2.422780,0.313843,0.317407,0.000986,521.9,317440,0.9888
1250,2.601452,2.429525,0.312012,0.315926,0.000985,525.8,320000,0.9876
1260,2.663925,2.430079,0.311340,0.316655,0.000985,529.3,322560,0.9832
