step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
1710,4.777045,4.626189,0.032959,0.037181,0.000936,655.1,875520,0.8708
1720,4.760864,4.611228,0.034088,0.038447,0.000935,662.1,880640,0.8716
1730,4.752348,4.604827,0.035736,0.040248,0.000935,665.8,885760,0.8758
1740,4.745048,4.597485,0.034698,0.039214,0.000934,669.2,890880,0.8755
1750,4.778409,4.613609,0.030640,0.035146,0.000933,672.7,896000,0.8614
1760,4.747629,4.601496,0.038147,0.042883,0.000932,676.0,901120,0.8767
1770,4.744465,4.597663,0.032837,0.036992,0.000931,679.4,906240,0.8786
1780,4.729486,4.588526,0.034698,0.038633,0.000931,682.8,911360,0.8847
1790,4.759393,4.610623,0.035553,0.040143,0.000930,686.2,916480,0.8773
1800,4.732152,4.592195,0.036346,0.040362,0.000929,689.6,921600,0.8846
1810,4.752904,4.600066,0.031616,0.035747,0.000928,693.7,926720,0.8751
1820,4.765477,4.609240,0.032990,0.037168,0.000927,700.4,931840,0.8687
1830,4.766560,4.614050,0.037323,0.042149,0.000927,703.9,936960,0.8725
1840,4.756546,4.603661,0.032654,0.036859,0.000926,707.3,942080,0.8710
1850,4.749544,4.596137,0.033203,0.037562,0.000925,710.7,947200,0.8726
1860,4.757843,4.605516,0.033478,0.037623,0.000924,714.0,952320,0.8744
1870,4.745809,4.586468,0.036469,0.041536,0.000923,717.4,957440,0.8670
1880,4.706438,4.570222,0.034790,0.038554,0.000922,721.2,962560,0.8873
1890,4.745274,4.596328,0.036194,0.040880,0.000922,725.3,967680,0.8779
1900,4.764673,4.604278,0.032501,0.036941,0.000921,729.3,972800,0.8691
1910,4.723197,4.582823,0.031799,0.035439,0.000920,733.0,977920,0.8835
1920,4.769525,4.617320,0.035889,0.040463,0.000919,737.8,983040,0.8734
1930,4.755748,4.600821,0.033264,0.037486,0.000918,742.8,988160,0.8719
1940,4.723642,4.581831,0.033905,0.037908,0.000917,747.0,993280,0.8823
1950,4.745426,4.594769,0.033081,0.037357,0.000916,750.7,998400,0.8774
1960,4.738667,4.587796,0.034149,0.038257,0.000915,754.5,1003520,0.8767
1970,4.746405,4.585657,0.035919,0.040501,0.000915,758.0,1008640,0.8695
1980,4.767820,4.610540,0.030457,0.034600,0.000914,761.9,1013760,0.8705
1990,4.748278,4.596234,0.032654,0.036627,0.000913,766.2,1018880,0.8748
2000,4.730835,4.581645,0.036774,0.040827,0.000912,770.1,1024000,0.8828
2010,4.730169,4.583601,0.031738,0.035771,0.000911,775.3,1029120,0.8830
2020,4.767910,4.606174,0.034210,0.038810,0.000910,781.6,1034240,0.8712
2030,4.729967,4.578850,0.032501,0.036518,0.000909,788.5,1039360,0.8775
2040,4.753427,4.590288,0.031189,0.035456,0.000908,793.8,1044480,0.8685
2050,4.733445,4.571619,0.033020,0.037535,0.000907,798.6,1049600,0.8691
2060,4.737599,4.588552,0.032898,0.037144,0.000906,802.8,1054720,0.8791
2070,4.742123,4.582869,0.034271,0.038317,0.000906,806.6,1059840,0.8713
2080,4.743923,4.588372,0.032562,0.036602,0.000905,810.5,1064960,0.8721
2090,4.744595,4.584168,0.034546,0.038895,0.000904,814.4,1070080,0.8701
2100,4.770691,4.606637,0.031433,0.035892,0.000903,818.3,1075200,0.8656
2110,4.733007,4.574371,0.031830,0.036048,0.000902,823.1,1080320,0.8711
2120,4.714622,4.570826,0.032257,0.035872,0.000901,830.3,1085440,0.8831
2130,4.756319,4.591411,0.032990,0.037279,0.000900,836.8,1090560,0.8686
2140,4.721396,4.560260,0.037872,0.042695,0.000899,841.2,1095680,0.8720
2150,4.712379,4.565617,0.036957,0.041324,0.000898,845.0,1100800,0.8825
2160,4.743970,4.584435,0.031403,0.035411,0.000897,848.8,1105920,0.8696
2170,4.744055,4.587982,0.032623,0.036598,0.000896,852.5,1111040,0.8730
2180,4.720769,4.572740,0.034393,0.038406,0.000895,856.3,1116160,0.8812
2190,4.744107,4.585408,0.031921,0.036038,0.000894,860.0,1121280,0.8714
2200,4.742092,4.575620,0.033630,0.037932,0.000893,1520.8,1126400,0.8689
2201,5.022521,4.998233,0.127121,0.130659,0.000893,0.7,1021264,0.9722
2210,4.255510,4.201650,0.127997,0.130960,0.000892,3.9,1025440,0.9753
2220,4.071458,4.004689,0.131162,0.135069,0.000891,7.3,1030080,0.9703
2230,3.989634,3.921824,0.146787,0.150936,0.000890,10.9,1034720,0.9712
2201,5.016390,4.992486,0.119568,0.123586,0.000893,0.6,563456,0.9655
2210,4.262354,4.195541,0.129517,0.133779,0.000892,4.6,565760,0.9681
2220,4.048766,3.991714,0.137024,0.140804,0.000891,8.6,568320,0.9727
2230,3.971123,3.904329,0.142883,0.147422,0.000890,12.5,570880,0.9684
2240,3.911263,3.848925,0.144897,0.148880,0.000889,16.5,573440,0.9728
2250,3.918823,3.855031,0.138733,0.142893,0.000888,21.0,576000,0.9700
2260,3.849300,3.778324,0.147705,0.151768,0.000887,24.7,578560,0.9716
2270,3.837722,3.777452,0.142822,0.145690,0.000886,28.4,581120,0.9786
2280,3.860451,3.780997,0.137939,0.142596,0.000885,32.1,583680,0.9665
2290,3.943239,3.859156,0.135254,0.140321,0.000884,36.1,586240,0.9626
2300,3.809419,3.746198,0.144958,0.148710,0.000883,40.4,588800,0.9744
2310,3.908901,3.814868,0.140503,0.145899,0.000882,45.1,591360,0.9630
2320,3.882663,3.806003,0.138367,0.142552,0.000881,49.8,593920,0.9702
2330,3.813900,3.710246,0.147522,0.153294,0.000880,55.0,596480,0.9608
2340,3.840939,3.749616,0.142883,0.148219,0.000879,60.2,599040,0.9628
2350,3.739861,3.674547,0.150696,0.154318,0.000878,65.7,601600,0.9761
2360,3.772916,3.718720,0.150146,0.153539,0.000877,69.5,604160,0.9771
2370,3.808433,3.716293,0.145264,0.150259,0.000876,73.2,606720,0.9659
2380,3.740895,3.675152,0.145142,0.148556,0.000875,76.7,609280,0.9762
2390,3.774039,3.689709,0.144531,0.149271,0.000874,80.4,611840,0.9666
2400,3.794921,3.700053,0.144714,0.150162,0.000873,84.7,614400,0.9633
2410,3.805948,3.698729,0.149902,0.155705,0.000872,88.4,616960,0.9623
2420,3.818187,3.736954,0.144470,0.149068,0.000871,95.0,619520,0.9688
2430,3.775786,3.697062,0.146301,0.150955,0.000870,101.5,622080,0.9680
2440,3.694922,3.625129,0.152039,0.155781,0.000868,107.4,624640,0.9756
2450,3.734617,3.663308,0.149841,0.153890,0.000867,112.0,627200,0.9729
2460,3.727465,3.648104,0.150085,0.154494,0.000866,115.6,629760,0.9711
2470,3.787438,3.679907,0.139465,0.145302,0.000865,119.6,632320,0.9594
2480,3.736914,3.659268,0.149414,0.154074,0.000864,123.5,634880,0.9686
2490,3.771739,3.707867,0.144775,0.148461,0.000863,126.9,637440,0.9739
2500,3.739241,3.664260,0.145874,0.149906,0.000862,130.8,640000,0.9723
2510,3.773432,3.688159,0.143066,0.147609,0.000861,135.5,642560,0.9688
2520,3.781016,3.691950,0.143127,0.148261,0.000860,141.5,645120,0.9650
2530,3.705160,3.610947,0.153137,0.158457,0.000859,147.2,647680,0.9653
2540,3.702384,3.604702,0.150330,0.155734,0.000858,153.0,650240,0.9649
2550,3.756894,3.672869,0.140564,0.145448,0.000856,158.2,652800,0.9660
2560,3.676343,3.601449,0.150513,0.154676,0.000855,162.0,655360,0.9731
2570,3.721899,3.636998,0.149780,0.154573,0.000854,165.6,657920,0.9690
2580,3.719111,3.621830,0.151489,0.156712,0.000853,170.2,660480,0.9667
2590,3.699558,3.611467,0.151550,0.156264,0.000852,174.1,663040,0.9691
2600,3.662844,3.595828,0.148804,0.152332,0.000851,177.4,665600,0.9764
2610,3.656382,3.578399,0.150818,0.155087,0.000850,180.8,668160,0.9725
2620,3.745492,3.654810,0.150146,0.155118,0.000849,186.3,670720,0.9672
2630,3.691955,3.605717,0.153137,0.158104,0.000847,192.2,673280,0.9682
2640,3.638273,3.562329,0.159302,0.163360,0.000846,197.9,675840,0.9752
2650,3.711521,3.612228,0.152954,0.158421,0.000845,203.6,678400,0.9647
2660,3.660548,3.563073,0.157654,0.162616,0.000844,207.9,680960,0.9695
2670,3.704457,3.609802,0.148254,0.153394,0.000843,211.0,683520,0.9657
2680,3.773509,3.673406,0.152161,0.157781,0.000842,214.6,686080,0.9640
2690,3.696286,3.611323,0.147217,0.151740,0.000841,218.5,688640,0.9698
2700,3.613697,3.530006,0.157288,0.161669,0.000839,222.5,691200,0.9729
2710,3.691292,3.594038,0.155273,0.160379,0.000838,227.4,693760,0.9674
2720,3.676332,3.584452,0.149902,0.154709,0.000837,233.2,696320,0.9689
2730,3.695314,3.589348,0.154358,0.159739,0.000836,239.0,698880,0.9648
2740,3.684096,3.601383,0.149536,0.154137,0.000835,244.9,701440,0.9686
2750,3.688645,3.616363,0.149109,0.152854,0.000834,249.8,704000,0.9751
2760,3.630565,3.543018,0.158325,0.163123,0.000832,253.1,706560,0.9702
2770,3.679104,3.589354,0.156799,0.161842,0.000831,256.3,709120,0.9677
2780,3.653284,3.566504,0.152710,0.157266,0.000830,259.6,711680,0.9706
2790,3.651599,3.567466,0.156921,0.161321,0.000829,262.7,714240,0.9724
2800,3.669003,3.602659,0.152405,0.155922,0.000828,266.0,716800,0.9771
2810,3.647905,3.559141,0.157227,0.161724,0.000826,269.4,719360,0.9714
2820,3.645828,3.556756,0.153931,0.158793,0.000825,275.1,721920,0.9690
2830,3.600043,3.520933,0.157349,0.161488,0.000824,281.6,724480,0.9744
2840,3.752148,3.640433,0.149353,0.155578,0.000823,288.1,727040,0.9596
2850,3.618135,3.544057,0.156067,0.160135,0.000822,293.9,729600,0.9734
2860,3.661042,3.563037,0.153748,0.158535,0.000820,297.4,732160,0.9683
2870,3.695149,3.607062,0.148560,0.153134,0.000819,300.4,734720,0.9697
2880,3.689100,3.590746,0.152527,0.157483,0.000818,304.0,737280,0.9681
2890,3.688782,3.609223,0.149658,0.153668,0.000817,307.1,739840,0.9735
2900,3.699003,3.601905,0.147400,0.152653,0.000815,310.6,742400,0.9640
2910,3.623996,3.538484,0.156494,0.160801,0.000814,315.2,744960,0.9728
2920,3.713131,3.628090,0.150635,0.155177,0.000813,320.4,747520,0.9703
2930,3.633224,3.538050,0.162415,0.167643,0.000812,326.9,750080,0.9688
2940,3.655509,3.569076,0.153870,0.158563,0.000810,332.8,752640,0.9704
2950,3.658193,3.564064,0.162415,0.167285,0.000809,337.6,755200,0.9702
2960,3.698517,3.608132,0.152893,0.157762,0.000808,340.9,757760,0.9688
2970,3.693584,3.605760,0.147461,0.152311,0.000807,344.9,760320,0.9666
2980,3.712273,3.608191,0.147339,0.153031,0.000805,348.1,762880,0.9624
2990,3.748497,3.641644,0.144104,0.150051,0.000804,351.2,765440,0.9600
3000,3.685770,3.597402,0.152832,0.157372,0.000803,354.7,768000,0.9708
3010,3.694518,3.576688,0.149170,0.155332,0.000802,360.1,770560,0.9603
3020,3.657510,3.552818,0.151917,0.157160,0.000800,366.0,773120,0.9662
3030,3.638685,3.539284,0.155884,0.160902,0.000799,372.0,775680,0.9688
3040,3.644268,3.560400,0.159058,0.163868,0.000798,377.8,778240,0.9706
3050,3.636827,3.557092,0.155090,0.159212,0.000797,382.2,780800,0.9730
3060,3.610966,3.544718,0.153870,0.157395,0.000795,385.6,783360,0.9776
3070,3.654507,3.569226,0.157288,0.161665,0.000794,389.2,785920,0.9722
3080,3.633286,3.539349,0.157715,0.162557,0.000793,392.6,788480,0.9702
3090,3.659676,3.568522,0.148499,0.153318,0.000791,396.0,791040,0.9686
3100,3.709283,3.593680,0.149597,0.155858,0.000790,399.4,793600,0.9590
3110,3.654605,3.571743,0.149658,0.154127,0.000789,404.7,796160,0.9710
3120,3.682951,3.580130,0.149780,0.155082,0.000788,410.3,798720,0.9650
3130,3.695219,3.611887,0.152100,0.156655,0.000786,415.9,801280,0.9694
3140,3.669611,3.577436,0.152771,0.157938,0.000785,421.4,803840,0.9673
3150,3.636785,3.549387,0.151428,0.155613,0.000784,426.7,806400,0.9727
3160,3.669828,3.578988,0.153564,0.158748,0.000782,430.0,808960,0.9673
3170,3.724699,3.633981,0.146179,0.151213,0.000781,434.0,811520,0.9663
3180,3.696620,3.607337,0.149109,0.153652,0.000780,437.1,814080,0.9692
3190,3.663802,3.600640,0.147827,0.151297,0.000778,440.2,816640,0.9763
3200,3.661745,3.553110,0.153320,0.159196,0.000777,444.0,819200,0.9627
3210,3.673000,3.576964,0.152588,0.157958,0.000776,449.1,821760,0.9648
3220,3.633373,3.550868,0.154663,0.159018,0.000774,453.7,824320,0.9722
3230,3.581265,3.502298,0.159424,0.163576,0.000773,458.2,826880,0.9742
3240,3.686339,3.581145,0.147095,0.152497,0.000772,462.7,829440,0.9642
3250,3.661241,3.575470,0.152466,0.156682,0.000770,467.2,832000,0.9719
3260,3.693148,3.595834,0.148743,0.153686,0.000769,471.7,834560,0.9678
3270,3.712752,3.616277,0.152649,0.157878,0.000768,475.4,837120,0.9665
3280,3.679372,3.589875,0.151489,0.156490,0.000766,479.0,839680,0.9677
3290,3.650675,3.559576,0.149353,0.154443,0.000765,483.1,842240,0.9670
3300,3.578466,3.505679,0.160339,0.163931,0.000764,486.3,844800,0.9781
3310,3.690915,3.578785,0.150452,0.156351,0.000762,489.5,847360,0.9615
3320,3.637932,3.553048,0.160217,0.164711,0.000761,495.1,849920,0.9727
3330,3.615439,3.522018,0.156677,0.161426,0.000760,501.3,852480,0.9706
3340,3.634081,3.556835,0.152771,0.156702,0.000758,507.2,855040,0.9749
3350,3.643551,3.547840,0.155457,0.160461,0.000757,513.2,857600,0.9688
3360,3.609210,3.530323,0.155273,0.159749,0.000756,517.5,860160,0.9720
3370,3.607179,3.519416,0.157349,0.162053,0.000754,521.3,862720,0.9702
3380,3.701198,3.599073,0.147156,0.152256,0.000753,524.8,865280,0.9657
3390,3.695380,3.584620,0.152283,0.158018,0.000752,528.7,867840,0.9633
3400,3.597475,3.529612,0.156921,0.160637,0.000750,532.2,870400,0.9769
3410,3.658054,3.573237,0.150513,0.154876,0.000749,537.5,872960,0.9714
3420,3.579865,3.503510,0.150757,0.154651,0.000747,543.7,875520,0.9744
