step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2030,0.193142,0.156109,0.719055,0.753594,0.000909,746.6,1039360,0.8737
2040,0.188447,0.152912,0.728977,0.764209,0.000908,749.9,1044480,0.8736
2050,0.185202,0.151669,0.731617,0.764543,0.000907,753.5,1049600,0.8826
2060,0.188390,0.151936,0.728916,0.764286,0.000906,757.4,1054720,0.8740
2070,0.190849,0.154002,0.723526,0.758656,0.000906,760.9,1059840,0.8726
2080,0.188020,0.152686,0.729050,0.763228,0.000905,764.3,1064960,0.8778
2090,0.185977,0.152943,0.728840,0.760002,0.000904,767.4,1070080,0.8871
2100,0.183897,0.150052,0.734955,0.769869,0.000903,770.7,1075200,0.8788
2110,0.193609,0.153427,0.723480,0.761731,0.000902,773.7,1080320,0.8604
2120,0.189122,0.152158,0.728733,0.764053,0.000901,778.6,1085440,0.8755
2130,0.188577,0.152092,0.729679,0.765747,0.000900,782.1,1090560,0.8718
2140,0.192323,0.153199,0.726463,0.763605,0.000899,785.6,1095680,0.8709
2150,0.185901,0.152377,0.730652,0.764621,0.000898,789.2,1100800,0.8790
2160,0.186330,0.150523,0.732880,0.768035,0.000897,793.1,1105920,0.8769
2170,0.185293,0.150848,0.733677,0.768580,0.000896,796.5,1111040,0.8752
2180,0.186159,0.150745,0.733322,0.768306,0.000895,800.0,1116160,0.8775
2190,0.186123,0.152043,0.729664,0.761823,0.000894,803.6,1121280,0.8818
2200,0.184250,0.148780,0.738647,0.773638,0.000893,807.4,1126400,0.8777
2210,0.181882,0.148724,0.737652,0.770971,0.000892,810.8,1131520,0.8851
2220,0.186724,0.150619,0.733910,0.768943,0.000891,815.2,1136640,0.8780
2230,0.192094,0.155490,0.723034,0.757572,0.000890,818.7,1141760,0.8756
2240,0.184276,0.149339,0.736538,0.772506,0.000889,822.1,1146880,0.8749
2250,0.187666,0.150679,0.733536,0.769336,0.000888,825.6,1152000,0.8744
2260,0.185413,0.150352,0.733204,0.769757,0.000887,829.8,1157120,0.8712
2270,0.185924,0.151178,0.732033,0.766993,0.000886,833.4,1162240,0.8755
2280,0.187910,0.150172,0.734837,0.772000,0.000885,836.7,1167360,0.8701
2290,0.190256,0.151977,0.730614,0.768114,0.000884,840.1,1172480,0.8668
2300,0.187856,0.150674,0.732513,0.769151,0.000883,843.7,1177600,0.8727
2310,0.191792,0.151630,0.729748,0.769555,0.000882,847.7,1182720,0.8618
2320,0.183591,0.149189,0.737347,0.772268,0.000881,852.6,1187840,0.8802
2330,0.186284,0.149822,0.736294,0.772445,0.000880,856.0,1192960,0.8763
2340,0.185314,0.149258,0.737675,0.772422,0.000879,859.0,1198080,0.8782
2350,0.185647,0.148133,0.740032,0.778350,0.000878,862.3,1203200,0.8721
2360,0.185882,0.149294,0.735386,0.771805,0.000877,866.6,1208320,0.8749
2370,0.186345,0.150501,0.736851,0.770941,0.000876,870.5,1213440,0.8802
2380,0.188725,0.150641,0.734638,0.770717,0.000875,873.6,1218560,0.8748
2390,0.185974,0.148573,0.739803,0.777544,0.000874,876.7,1223680,0.8705
2400,0.187531,0.150210,0.734257,0.771171,0.000873,880.5,1228800,0.8698
2410,0.182992,0.148338,0.738281,0.773004,0.000872,885.3,1233920,0.8829
2420,0.186003,0.149422,0.736038,0.772032,0.000871,889.1,1239040,0.8773
2430,0.187704,0.149090,0.737068,0.774042,0.000870,892.4,1244160,0.8730
2440,0.187258,0.148083,0.739124,0.778354,0.000868,895.7,1249280,0.8688
2450,0.182275,0.146116,0.747826,0.784191,0.000867,899.7,1254400,0.8778
2460,0.185886,0.147763,0.740532,0.778010,0.000866,903.9,1259520,0.8723
2470,0.182973,0.145884,0.745480,0.782918,0.000865,907.3,1264640,0.8777
2480,0.183445,0.147739,0.740913,0.776461,0.000864,910.5,1269760,0.8810
2490,0.185351,0.148180,0.738152,0.775440,0.000863,913.6,1274880,0.8729
2500,0.187343,0.148702,0.738674,0.776183,0.000862,917.1,1280000,0.8717
2510,0.179938,0.145139,0.748768,0.783886,0.000861,921.1,1285120,0.8835
2520,0.181923,0.145622,0.746464,0.783399,0.000860,925.6,1290240,0.8776
2530,0.180649,0.145186,0.748993,0.785368,0.000859,929.5,1295360,0.8790
2540,0.181603,0.145448,0.746159,0.782668,0.000858,932.9,1300480,0.8799
2550,0.185188,0.146219,0.742287,0.781421,0.000856,936.4,1305600,0.8700
2560,0.181041,0.146211,0.742592,0.777477,0.000855,940.2,1310720,0.8828
2570,0.186194,0.148263,0.738785,0.774809,0.000854,943.4,1315840,0.8766
2580,0.186009,0.146423,0.743622,0.783149,0.000853,946.8,1320960,0.8699
2590,0.179295,0.144280,0.751945,0.788313,0.000852,950.0,1326080,0.8815
2600,0.186956,0.146921,0.742241,0.781088,0.000851,953.3,1331200,0.8721
2610,0.179682,0.144720,0.747204,0.783193,0.000850,959.3,1336320,0.8804
2620,0.184449,0.145444,0.747185,0.785721,0.000849,962.8,1341440,0.8744
2630,0.182599,0.144841,0.747692,0.786381,0.000847,966.0,1346560,0.8744
2640,0.182090,0.144937,0.746330,0.784586,0.000846,969.3,1351680,0.8745
2650,0.182177,0.143811,0.749496,0.789423,0.000845,973.2,1356800,0.8720
2660,0.172832,0.141508,0.760548,0.794395,0.000844,977.5,1361920,0.8912
2670,0.186045,0.147058,0.741753,0.779274,0.000843,981.1,1367040,0.8736
2680,0.181890,0.144971,0.749157,0.785067,0.000842,984.3,1372160,0.8803
2690,0.181704,0.144461,0.747818,0.785180,0.000841,987.4,1377280,0.8769
2700,0.177881,0.142226,0.755089,0.792607,0.000839,991.1,1382400,0.8804
2710,0.180002,0.144213,0.750092,0.785604,0.000838,994.2,1387520,0.8831
2720,0.187168,0.147438,0.737881,0.777371,0.000837,998.8,1392640,0.8680
2730,0.182822,0.144339,0.748386,0.786918,0.000836,1002.3,1397760,0.8743
2740,0.184365,0.144066,0.749077,0.788903,0.000835,1005.6,1402880,0.8708
2750,0.182076,0.143198,0.751339,0.790976,0.000834,1010.0,1408000,0.8695
2760,0.184907,0.144965,0.747612,0.786324,0.000832,1014.3,1413120,0.8742
2770,0.184126,0.144175,0.748795,0.788275,0.000831,1017.7,1418240,0.8718
2780,0.179494,0.142299,0.755226,0.794212,0.000830,1021.0,1423360,0.8749
2790,0.180909,0.142829,0.752647,0.791338,0.000829,1024.2,1428480,0.8740
2800,0.183656,0.144159,0.750362,0.789280,0.000828,1028.0,1433600,0.8732
2810,0.179587,0.143190,0.750423,0.787614,0.000826,1032.5,1438720,0.8773
2820,0.186730,0.144822,0.746742,0.788769,0.000825,1036.5,1443840,0.8653
2830,0.182646,0.143724,0.749573,0.787377,0.000824,1040.1,1448960,0.8772
2840,0.176615,0.141818,0.756485,0.791629,0.000823,1043.4,1454080,0.8853
2850,0.181675,0.143775,0.749695,0.787276,0.000822,1047.7,1459200,0.8778
2860,0.181164,0.142009,0.754902,0.794915,0.000820,1051.8,1464320,0.8734
2870,0.183373,0.144758,0.745579,0.784283,0.000819,1055.6,1469440,0.8723
2880,0.180095,0.142071,0.753830,0.792332,0.000818,1058.9,1474560,0.8750
2890,0.175788,0.140049,0.762959,0.799839,0.000817,1062.0,1479680,0.8844
2900,0.176684,0.140114,0.760384,0.799672,0.000815,1065.4,1484800,0.8759
2910,0.182625,0.142156,0.752441,0.793241,0.000814,1068.7,1489920,0.8698
2920,0.182425,0.141947,0.753441,0.793825,0.000813,1074.2,1495040,0.8738
2930,0.182213,0.142101,0.753178,0.793975,0.000812,1077.9,1500160,0.8694
2940,0.181299,0.141116,0.756660,0.797055,0.000810,1081.7,1505280,0.8726
2950,0.180341,0.141284,0.754208,0.793470,0.000809,1085.7,1510400,0.8753
2960,0.184601,0.143015,0.749676,0.792369,0.000808,1089.1,1515520,0.8651
2970,0.183106,0.141256,0.755119,0.797559,0.000807,1092.3,1520640,0.8659
2980,0.177199,0.139860,0.763401,0.800979,0.000805,1095.8,1525760,0.8821
2990,0.177980,0.139308,0.760132,0.801453,0.000804,1099.3,1530880,0.8705
3000,0.183042,0.140988,0.754730,0.797103,0.000803,1103.4,1536000,0.8666
3010,0.179284,0.140721,0.756767,0.796749,0.000802,1106.6,1541120,0.8749
3020,0.182451,0.142216,0.753002,0.792735,0.000800,1111.3,1546240,0.8739
