step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
700,2.333554,2.255368,0.365112,0.369123,0.000979,725.3,89600,0.9891
710,2.327948,2.222968,0.369385,0.374644,0.000978,740.6,90880,0.9860
720,2.361819,2.276718,0.364502,0.368551,0.000977,749.7,92160,0.9890
730,2.374084,2.259947,0.368286,0.374178,0.000976,759.2,93440,0.9843
740,2.313497,2.249130,0.365845,0.368998,0.000976,768.7,94720,0.9915
750,2.364012,2.257956,0.362793,0.368232,0.000975,778.3,96000,0.9852
760,2.337165,2.231939,0.372192,0.377632,0.000974,788.4,97280,0.9856
770,2.348082,2.240845,0.362305,0.367418,0.000973,797.9,98560,0.9861
780,2.293978,2.189076,0.376221,0.381483,0.000972,808.5,99840,0.9862
790,2.368972,2.247649,0.361206,0.367213,0.000972,818.9,101120,0.9836
800,2.357118,2.247014,0.368164,0.373823,0.000971,828.5,102400,0.9849
810,2.342814,2.260865,0.360596,0.364691,0.000970,838.8,103680,0.9888
820,2.374534,2.243452,0.366821,0.373385,0.000969,848.2,104960,0.9824
830,2.268617,2.183438,0.385010,0.389575,0.000968,856.7,106240,0.9883
840,2.266591,2.188955,0.376709,0.380565,0.000967,866.0,107520,0.9899
850,2.283170,2.192233,0.379761,0.384549,0.000967,876.0,108800,0.9875
860,2.260034,2.200546,0.379761,0.382798,0.000966,884.7,110080,0.9921
870,2.279141,2.201395,0.370605,0.374815,0.000965,895.4,111360,0.9888
880,2.255545,2.161694,0.380493,0.385290,0.000964,905.8,112640,0.9875
890,2.262805,2.156667,0.381958,0.387348,0.000963,915.1,113920,0.9861
900,2.323869,2.173060,0.379395,0.387145,0.000962,925.2,115200,0.9800
910,2.254228,2.164342,0.380737,0.385109,0.000961,936.7,116480,0.9886
920,2.272581,2.180134,0.377930,0.382364,0.000960,948.3,117760,0.9884
930,2.246753,2.165382,0.384277,0.388690,0.000959,959.5,119040,0.9886
940,2.275894,2.173413,0.381836,0.386841,0.000958,970.7,120320,0.9871
950,2.295691,2.190399,0.380981,0.386262,0.000957,982.7,121600,0.9863
960,2.247820,2.177800,0.389282,0.392831,0.000956,995.4,122880,0.9910
970,2.299573,2.215342,0.376099,0.380370,0.000955,1007.9,124160,0.9888
980,2.215884,2.165918,0.384888,0.387489,0.000954,1019.4,125440,0.9933
990,2.253623,2.156465,0.383301,0.388181,0.000953,1032.8,126720,0.9874
1000,2.248012,2.172279,0.378540,0.382415,0.000952,1044.4,128000,0.9899
1010,2.244267,2.154686,0.386597,0.391036,0.000951,1055.3,129280,0.9886
1020,2.262418,2.168570,0.381714,0.386336,0.000950,1070.8,130560,0.9880
1030,2.255880,2.130311,0.383301,0.389192,0.000949,1083.2,131840,0.9849
1040,2.189937,2.120301,0.401123,0.404829,0.000948,1093.5,133120,0.9908
1050,2.273127,2.122980,0.397217,0.405230,0.000947,1103.2,134400,0.9802
1060,2.186746,2.103548,0.392334,0.396399,0.000946,1113.6,135680,0.9897
1070,2.253068,2.135737,0.390137,0.395937,0.000944,1123.2,136960,0.9854
1080,2.271377,2.192833,0.376953,0.380671,0.000943,1133.7,138240,0.9902
1090,2.188856,2.107240,0.398926,0.403158,0.000942,1143.5,139520,0.9895
1100,2.201094,2.123157,0.392212,0.396031,0.000941,1154.9,140800,0.9904
1110,2.218440,2.094416,0.395142,0.401016,0.000940,1164.3,142080,0.9854
1120,2.226770,2.127487,0.395142,0.399975,0.000939,1173.5,143360,0.9879
1130,2.172023,2.098744,0.396118,0.399729,0.000938,1183.3,144640,0.9910
1140,2.231970,2.099811,0.391113,0.397371,0.000936,1192.2,145920,0.9843
1150,2.175768,2.113189,0.396362,0.399287,0.000935,1201.6,147200,0.9927
1160,2.277311,2.134668,0.393188,0.400722,0.000934,1211.6,148480,0.9812
1170,2.195588,2.091980,0.403687,0.408776,0.000933,1221.0,149760,0.9875
1180,2.148769,2.061309,0.406372,0.410836,0.000931,1231.2,151040,0.9891
1190,2.225142,2.109134,0.400146,0.405794,0.000930,1239.8,152320,0.9861
1200,2.210392,2.093024,0.396606,0.402253,0.000929,1250.1,153600,0.9860
1210,2.200871,2.094922,0.392822,0.398120,0.000928,1259.6,154880,0.9867
1220,2.143374,2.077527,0.407349,0.410708,0.000926,1269.3,156160,0.9918
1230,2.162283,2.072330,0.401733,0.406196,0.000925,1279.8,157440,0.9890
1240,2.195429,2.111664,0.404297,0.408536,0.000924,1290.0,158720,0.9896
1250,2.125549,2.079583,0.409058,0.411418,0.000923,1300.4,160000,0.9943
1260,2.203454,2.041764,0.406128,0.414063,0.000921,1310.5,161280,0.9808
1270,2.175445,2.071209,0.407715,0.412855,0.000920,1319.5,162560,0.9875
1280,2.189467,2.083462,0.399170,0.404653,0.000919,1330.2,163840,0.9865
1290,2.134963,2.045578,0.410645,0.415052,0.000917,1338.9,165120,0.9894
1300,2.168480,2.059860,0.404053,0.409501,0.000916,1348.4,166400,0.9867
1310,2.143177,2.079778,0.408813,0.411880,0.000915,1358.4,167680,0.9926
1320,2.246420,2.102963,0.403076,0.410034,0.000913,1368.0,168960,0.9830
1330,2.153491,2.045129,0.416382,0.421997,0.000912,1378.2,170240,0.9867
1340,2.179358,2.074886,0.407715,0.412855,0.000910,1388.6,171520,0.9875
1350,2.224771,2.110740,0.394287,0.399851,0.000909,1399.6,172800,0.9861
1360,2.158236,2.036658,0.416504,0.422486,0.000908,1409.0,174080,0.9858
1370,2.115518,2.040976,0.417114,0.420865,0.000906,1420.3,175360,0.9911
1380,2.161484,2.059268,0.406860,0.411939,0.000905,1430.5,176640,0.9877
1390,2.207359,2.029163,0.413818,0.422904,0.000903,1439.6,177920,0.9785
1400,2.145970,2.040802,0.410156,0.415328,0.000902,1450.1,179200,0.9875
1410,2.224382,2.087545,0.400513,0.407325,0.000900,1459.6,180480,0.9833
1420,2.153469,2.054746,0.416992,0.421989,0.000899,1469.2,181760,0.9882
1430,2.222983,2.081358,0.399536,0.406281,0.000897,1478.0,183040,0.9834
1440,2.200963,2.053630,0.413574,0.420556,0.000896,1486.8,184320,0.9834
1450,2.228816,2.100571,0.394775,0.400694,0.000894,1496.6,185600,0.9852
1460,2.214887,2.112880,0.402344,0.407719,0.000893,1506.7,186880,0.9868
1470,2.136967,2.024511,0.422241,0.428094,0.000891,1516.5,188160,0.9863
1480,2.134927,2.012156,0.417114,0.423263,0.000890,1526.6,189440,0.9855
1490,2.135295,2.056732,0.416748,0.420443,0.000888,1537.5,190720,0.9912
1500,2.128438,2.060821,0.408569,0.411888,0.000887,1547.5,192000,0.9919
